s_cong_Trans,s_inc_Trans,w_cong_Trans,w_inc_Trans,s_cong_Intrans,s_inc_Intrans,w_cong_Intrans,w_inc_Intrans,s_PE_Transitive,s_PE_Intransitive,w_PE_Transitive,w_PE_Intransitive
-36.84375,-35.96875,-9.703125,-8.6640625,-21.0,-25.265625,-5.9609375,-7.8984375,-0.875,4.265625,-1.0390625,1.9375
-44.09375,-45.90625,-12.3828125,-11.15625,-29.9375,-34.1875,-6.24609375,-8.484375,1.8125,4.25,-1.2265625,2.23828125
-35.4375,-35.3125,-5.6875,-4.90234375,-25.78125,-27.71875,-8.1875,-8.9296875,-0.125,1.9375,-0.78515625,0.7421875
-48.1875,-47.59375,-15.625,-15.3125,-29.015625,-30.125,-6.46484375,-7.0,-0.59375,1.109375,-0.3125,0.53515625
-33.5625,-37.8125,-14.71875,-14.6484375,-33.28125,-32.875,-11.3828125,-9.578125,4.25,-0.40625,-0.0703125,-1.8046875
-42.71875,-46.1875,-7.7890625,-7.6171875,-33.40625,-29.21875,-6.98828125,-7.41796875,3.46875,-4.1875,-0.171875,0.4296875
-34.46875,-36.5,-11.734375,-10.9296875,-20.65625,-22.9375,-5.23046875,-5.70703125,2.03125,2.28125,-0.8046875,0.4765625
-39.09375,-38.84375,-9.546875,-9.140625,-24.75,-26.96875,-6.89453125,-7.39453125,-0.25,2.21875,-0.40625,0.5
-38.46875,-39.21875,-13.046875,-11.9140625,-33.84375,-31.65625,-9.40625,-10.0625,0.75,-2.1875,-1.1328125,0.65625
-39.3125,-42.59375,-9.78125,-9.984375,-30.609375,-28.03125,-10.8046875,-10.09375,3.28125,-2.578125,0.203125,-0.7109375
-40.625,-42.1875,-12.796875,-12.40625,-32.0,-34.3125,-8.84375,-9.703125,1.5625,2.3125,-0.390625,0.859375
-38.9375,-43.40625,-11.171875,-11.2734375,-31.015625,-28.4375,-8.1796875,-6.86328125,4.46875,-2.578125,0.1015625,-1.31640625
-41.875,-41.21875,-12.65625,-12.265625,-33.28125,-35.71875,-10.609375,-11.1015625,-0.65625,2.4375,-0.390625,0.4921875
-35.90625,-36.34375,-6.99609375,-6.86328125,-22.484375,-21.03125,-4.77734375,-4.96875,0.4375,-1.453125,-0.1328125,0.19140625
-31.0,-39.1875,-8.3671875,-11.8984375,-22.953125,-20.765625,-6.74609375,-5.8671875,8.1875,-2.1875,3.53125,-0.87890625
-38.84375,-41.5,-14.015625,-13.7109375,-30.65625,-29.421875,-10.640625,-10.5078125,2.65625,-1.234375,-0.3046875,-0.1328125
-44.15625,-46.40625,-16.0625,-14.8046875,-29.4375,-30.65625,-11.8359375,-12.4296875,2.25,1.21875,-1.2578125,0.59375
-35.5625,-36.6875,-7.4921875,-8.2734375,-23.71875,-22.453125,-5.26953125,-5.30859375,1.125,-1.265625,0.78125,0.0390625
-41.375,-43.125,-14.6328125,-12.6640625,-36.34375,-36.5625,-9.609375,-9.59375,1.75,0.21875,-1.96875,-0.015625
-33.5,-43.28125,-9.390625,-9.7421875,-32.09375,-24.375,-9.4296875,-8.921875,9.78125,-7.71875,0.3515625,-0.5078125
-43.34375,-48.78125,-14.671875,-13.859375,-39.15625,-36.71875,-12.4921875,-12.203125,5.4375,-2.4375,-0.8125,-0.2890625
-40.5625,-43.53125,-9.9140625,-10.5390625,-27.25,-25.765625,-8.8828125,-7.1171875,2.96875,-1.484375,0.625,-1.765625
-42.0625,-43.625,-14.0546875,-14.359375,-32.03125,-32.78125,-6.01171875,-5.6328125,1.5625,0.75,0.3046875,-0.37890625
-36.78125,-41.4375,-11.734375,-12.484375,-32.21875,-31.15625,-9.8359375,-10.0546875,4.65625,-1.0625,0.75,0.21875
-30.84375,-34.65625,-10.0078125,-10.2890625,-24.28125,-24.328125,-9.4296875,-9.3828125,3.8125,0.046875,0.28125,-0.046875
-29.03125,-29.59375,-6.50390625,-6.71484375,-20.5625,-20.96875,-6.6015625,-6.01953125,0.5625,0.40625,0.2109375,-0.58203125
-43.21875,-46.9375,-13.1640625,-12.4609375,-31.53125,-31.609375,-11.0703125,-12.703125,3.71875,0.078125,-0.703125,1.6328125
-32.28125,-33.125,-8.1953125,-8.1796875,-19.84375,-21.3125,-4.0625,-4.6484375,0.84375,1.46875,-0.015625,0.5859375
-35.59375,-41.8125,-10.671875,-10.8671875,-32.78125,-31.640625,-10.3984375,-10.3671875,6.21875,-1.140625,0.1953125,-0.03125
-38.78125,-39.125,-9.5234375,-10.1484375,-24.796875,-25.65625,-8.6171875,-7.8671875,0.34375,0.859375,0.625,-0.75
-36.46875,-39.875,-11.1171875,-11.578125,-33.0,-28.609375,-8.7265625,-8.28125,3.40625,-4.390625,0.4609375,-0.4453125
-48.8125,-49.03125,-12.703125,-12.0,-34.8125,-35.3125,-11.6484375,-11.2578125,0.21875,0.5,-0.703125,-0.390625
-34.09375,-38.9375,-8.53125,-8.4765625,-22.734375,-29.0,-8.3203125,-10.078125,4.84375,6.265625,-0.0546875,1.7578125
-38.5625,-42.53125,-12.46875,-12.8046875,-35.84375,-34.25,-13.6796875,-13.59375,3.96875,-1.59375,0.3359375,-0.0859375
-38.28125,-39.96875,-9.5,-10.0546875,-30.265625,-31.390625,-6.41796875,-5.71875,1.6875,1.125,0.5546875,-0.69921875
-36.25,-41.25,-9.1875,-9.4296875,-30.25,-27.578125,-9.1171875,-9.734375,5.0,-2.671875,0.2421875,0.6171875
-45.8125,-43.90625,-9.25,-9.234375,-32.5,-35.875,-5.90625,-5.59765625,-1.90625,3.375,-0.015625,-0.30859375
-38.71875,-40.9375,-14.390625,-14.9921875,-35.0625,-35.625,-9.5546875,-10.6640625,2.21875,0.5625,0.6015625,1.109375
-34.375,-35.25,-6.6796875,-6.7578125,-26.796875,-25.96875,-6.16796875,-5.8359375,0.875,-0.828125,0.078125,-0.33203125
-33.84375,-34.46875,-9.4765625,-9.4140625,-22.296875,-22.390625,-3.193359375,-3.73046875,0.625,0.09375,-0.0625,0.537109375
-35.9375,-34.90625,-9.8125,-9.5625,-22.609375,-24.453125,-4.69140625,-5.16015625,-1.03125,1.84375,-0.25,0.46875
-39.90625,-39.96875,-8.359375,-7.38671875,-28.734375,-29.421875,-6.66015625,-7.20703125,0.0625,0.6875,-0.97265625,0.546875
-46.03125,-44.4375,-12.2890625,-11.921875,-34.625,-37.53125,-8.09375,-9.0,-1.59375,2.90625,-0.3671875,0.90625
-36.90625,-41.5,-11.3046875,-13.859375,-28.65625,-27.828125,-12.5078125,-10.8125,4.59375,-0.828125,2.5546875,-1.6953125
-41.5625,-42.21875,-12.609375,-12.9609375,-30.09375,-28.453125,-10.3046875,-9.59375,0.65625,-1.640625,0.3515625,-0.7109375
-33.40625,-32.84375,-9.1875,-9.15625,-26.921875,-30.0,-10.0390625,-12.171875,-0.5625,3.078125,-0.03125,2.1328125
-35.6875,-40.96875,-11.5,-11.9765625,-31.65625,-27.46875,-13.03125,-12.6796875,5.28125,-4.1875,0.4765625,-0.3515625
-39.1875,-39.625,-12.703125,-11.8046875,-28.59375,-27.578125,-10.9765625,-10.9609375,0.4375,-1.015625,-0.8984375,-0.015625
-34.09375,-37.8125,-9.7265625,-10.46875,-21.203125,-18.734375,-4.859375,-4.6796875,3.71875,-2.46875,0.7421875,-0.1796875
-46.90625,-49.5,-15.21875,-14.71875,-40.03125,-41.28125,-13.5546875,-14.09375,2.59375,1.25,-0.5,0.5390625
-30.640625,-36.21875,-9.375,-10.5078125,-23.53125,-22.28125,-6.953125,-5.828125,5.578125,-1.25,1.1328125,-1.125
-43.59375,-48.3125,-14.3671875,-13.7421875,-30.609375,-31.890625,-10.71875,-10.765625,4.71875,1.28125,-0.625,0.046875
-39.0,-40.21875,-9.703125,-10.390625,-26.15625,-26.125,-8.609375,-8.078125,1.21875,-0.03125,0.6875,-0.53125
-35.71875,-40.40625,-11.9453125,-13.3046875,-25.03125,-22.125,-3.263671875,-2.23046875,4.6875,-2.90625,1.359375,-1.033203125
-41.84375,-43.5625,-9.875,-10.640625,-31.0625,-30.421875,-8.8203125,-8.734375,1.71875,-0.640625,0.765625,-0.0859375
-32.15625,-34.78125,-9.75,-11.84375,-30.46875,-32.25,-8.484375,-8.109375,2.625,1.78125,2.09375,-0.375
-27.453125,-28.84375,-9.5,-9.7109375,-19.328125,-19.6875,-5.19921875,-4.7265625,1.390625,0.359375,0.2109375,-0.47265625
-40.5625,-39.34375,-12.7734375,-12.34375,-32.53125,-33.0625,-10.6640625,-10.34375,-1.21875,0.53125,-0.4296875,-0.3203125
-38.65625,-37.875,-11.15625,-11.234375,-29.046875,-27.1875,-7.609375,-7.11328125,-0.78125,-1.859375,0.078125,-0.49609375
-42.59375,-45.03125,-12.359375,-12.7109375,-39.0625,-37.84375,-13.578125,-13.65625,2.4375,-1.21875,0.3515625,0.078125
-36.40625,-36.71875,-8.203125,-8.5,-30.59375,-28.59375,-10.1015625,-9.8359375,0.3125,-2.0,0.296875,-0.265625
-34.1875,-39.21875,-10.03125,-10.3828125,-29.59375,-25.015625,-9.25,-6.07421875,5.03125,-4.578125,0.3515625,-3.17578125
-26.515625,-34.0625,-7.9765625,-10.25,-25.53125,-30.625,-8.7421875,-9.2109375,7.546875,5.09375,2.2734375,0.46875
-37.84375,-40.15625,-8.875,-8.4453125,-21.15625,-23.125,-6.85546875,-6.52734375,2.3125,1.96875,-0.4296875,-0.328125
-38.53125,-38.78125,-10.15625,-9.265625,-32.375,-34.90625,-10.0625,-10.921875,0.25,2.53125,-0.890625,0.859375
-31.625,-32.96875,-6.7265625,-7.42578125,-20.453125,-20.703125,-5.58203125,-5.9609375,1.34375,0.25,0.69921875,0.37890625
-36.6875,-38.46875,-8.0546875,-7.359375,-29.609375,-26.046875,-6.16015625,-6.28125,1.78125,-3.5625,-0.6953125,0.12109375
-39.6875,-40.6875,-14.1171875,-14.0390625,-28.984375,-28.40625,-12.375,-11.78125,1.0,-0.578125,-0.078125,-0.59375
-36.34375,-42.96875,-11.5390625,-12.078125,-30.96875,-29.265625,-11.78125,-10.765625,6.625,-1.703125,0.5390625,-1.015625
-41.03125,-45.75,-9.09375,-8.6015625,-32.84375,-31.125,-6.6640625,-8.0546875,4.71875,-1.71875,-0.4921875,1.390625
-32.34375,-36.5625,-8.5546875,-9.84375,-28.75,-25.984375,-6.3125,-6.33203125,4.21875,-2.765625,1.2890625,0.01953125
-41.6875,-42.53125,-11.3515625,-10.15625,-24.890625,-23.71875,-8.59375,-7.671875,0.84375,-1.171875,-1.1953125,-0.921875
-37.96875,-40.59375,-7.80859375,-8.7265625,-30.125,-29.4375,-6.15625,-6.33203125,2.625,-0.6875,0.91796875,0.17578125
-41.59375,-42.21875,-11.1640625,-10.9921875,-29.5,-28.671875,-7.3125,-8.6796875,0.625,-0.828125,-0.171875,1.3671875
-34.125,-36.5,-10.4609375,-10.5,-23.65625,-23.765625,-8.6171875,-8.9296875,2.375,0.109375,0.0390625,0.3125
-40.5,-40.6875,-14.6328125,-14.4921875,-36.09375,-34.71875,-14.6328125,-13.03125,0.1875,-1.375,-0.140625,-1.6015625
-36.53125,-42.78125,-7.38671875,-8.7421875,-27.875,-23.25,-8.0546875,-5.1328125,6.25,-4.625,1.35546875,-2.921875
-34.34375,-35.78125,-10.640625,-10.8046875,-26.71875,-26.796875,-8.8671875,-9.6875,1.4375,0.078125,0.1640625,0.8203125
-35.03125,-35.34375,-13.4375,-12.234375,-35.65625,-37.65625,-11.21875,-13.109375,0.3125,2.0,-1.203125,1.890625
-46.625,-45.78125,-12.4453125,-11.3203125,-29.828125,-31.46875,-8.1875,-8.4296875,-0.84375,1.640625,-1.125,0.2421875
-33.1875,-33.90625,-9.4140625,-9.4453125,-24.015625,-24.171875,-9.9453125,-9.9296875,0.71875,0.15625,0.03125,-0.015625
-52.125,-51.21875,-15.5390625,-16.828125,-40.625,-41.09375,-15.6640625,-14.9453125,-0.90625,0.46875,1.2890625,-0.71875
-46.6875,-50.40625,-13.1015625,-12.7890625,-32.65625,-29.0625,-12.296875,-11.8828125,3.71875,-3.59375,-0.3125,-0.4140625
-34.96875,-36.65625,-8.9453125,-7.6015625,-26.796875,-28.421875,-7.98828125,-8.265625,1.6875,1.625,-1.34375,0.27734375
-42.25,-46.71875,-10.28125,-11.1640625,-28.484375,-27.453125,-9.1640625,-8.703125,4.46875,-1.03125,0.8828125,-0.4609375
-41.0625,-41.84375,-14.3828125,-14.8125,-32.09375,-31.765625,-12.09375,-12.2421875,0.78125,-0.328125,0.4296875,0.1484375
-31.328125,-39.6875,-6.2109375,-7.76171875,-26.40625,-17.796875,-7.81640625,-3.72265625,8.359375,-8.609375,1.55078125,-4.09375
-35.875,-38.125,-11.9296875,-12.1875,-32.8125,-32.3125,-6.34765625,-6.1484375,2.25,-0.5,0.2578125,-0.19921875
-39.0625,-43.0625,-12.671875,-12.984375,-27.90625,-27.640625,-7.921875,-8.828125,4.0,-0.265625,0.3125,0.90625
-37.03125,-34.1875,-9.53125,-9.3984375,-28.234375,-34.03125,-9.7734375,-9.421875,-2.84375,5.796875,-0.1328125,-0.3515625
-35.84375,-35.34375,-10.2109375,-11.078125,-33.4375,-35.0625,-9.9609375,-10.7734375,-0.5,1.625,0.8671875,0.8125
-45.0,-42.4375,-11.921875,-10.1953125,-30.109375,-30.765625,-9.21875,-9.1328125,-2.5625,0.65625,-1.7265625,-0.0859375
-31.921875,-35.75,-7.859375,-7.69140625,-20.078125,-19.703125,-5.39453125,-5.546875,3.828125,-0.375,-0.16796875,0.15234375
-43.34375,-44.875,-10.9375,-11.4375,-33.71875,-33.375,-9.1796875,-9.0625,1.53125,-0.34375,0.5,-0.1171875
-38.6875,-39.03125,-14.5078125,-15.0,-30.125,-30.21875,-9.828125,-9.9375,0.34375,0.09375,0.4921875,0.109375
-40.125,-42.03125,-12.9375,-13.2109375,-33.90625,-33.8125,-10.140625,-10.8203125,1.90625,-0.09375,0.2734375,0.6796875
-43.40625,-50.375,-7.21484375,-7.7109375,-42.1875,-39.3125,-8.9453125,-9.015625,6.96875,-2.875,0.49609375,0.0703125
-43.09375,-43.4375,-15.6796875,-15.421875,-29.84375,-31.234375,-10.109375,-10.8359375,0.34375,1.390625,-0.2578125,0.7265625
-34.46875,-40.375,-8.9453125,-10.2734375,-28.8125,-23.984375,-8.75,-6.44921875,5.90625,-4.828125,1.328125,-2.30078125
-36.25,-48.375,-11.4921875,-13.328125,-35.125,-27.234375,-13.5546875,-10.8671875,12.125,-7.890625,1.8359375,-2.6875
-31.703125,-33.46875,-6.6953125,-6.5546875,-22.015625,-22.515625,-6.0390625,-6.1796875,1.765625,0.5,-0.140625,0.140625
-30.828125,-31.640625,-8.234375,-7.52734375,-27.78125,-30.515625,-7.50390625,-7.640625,0.8125,2.734375,-0.70703125,0.13671875
-35.40625,-39.5625,-9.890625,-10.34375,-26.21875,-25.5,-6.84765625,-6.4765625,4.15625,-0.71875,0.453125,-0.37109375
-38.6875,-41.9375,-8.375,-8.3203125,-24.46875,-24.34375,-6.375,-6.6015625,3.25,-0.125,-0.0546875,0.2265625
-37.0,-38.0,-9.5390625,-9.2734375,-24.0625,-26.921875,-6.03125,-6.91015625,1.0,2.859375,-0.265625,0.87890625
-39.59375,-38.53125,-12.28125,-10.8125,-25.15625,-32.8125,-7.19140625,-9.8125,-1.0625,7.65625,-1.46875,2.62109375
-35.40625,-39.25,-12.8125,-14.1796875,-25.53125,-24.59375,-7.8359375,-6.734375,3.84375,-0.9375,1.3671875,-1.1015625
-35.78125,-36.1875,-10.203125,-10.2734375,-21.1875,-20.375,-7.28515625,-6.06640625,0.40625,-0.8125,0.0703125,-1.21875
-33.90625,-40.28125,-12.34375,-11.890625,-28.625,-27.890625,-7.4453125,-7.48046875,6.375,-0.734375,-0.453125,0.03515625
-42.125,-43.0,-9.859375,-8.953125,-25.78125,-29.265625,-7.71875,-8.28125,0.875,3.484375,-0.90625,0.5625
-31.8125,-38.5625,-7.78125,-7.5,-25.828125,-22.234375,-4.66015625,-5.06640625,6.75,-3.59375,-0.28125,0.40625
-35.3125,-39.1875,-13.4765625,-12.53125,-26.03125,-23.9375,-4.83203125,-4.3203125,3.875,-2.09375,-0.9453125,-0.51171875
-35.84375,-37.3125,-9.0078125,-9.171875,-27.484375,-28.171875,-9.203125,-9.421875,1.46875,0.6875,0.1640625,0.21875
-34.375,-32.0,-9.828125,-9.3046875,-21.0,-24.125,-6.17578125,-7.10546875,-2.375,3.125,-0.5234375,0.9296875
-32.0,-40.4375,-9.0234375,-11.140625,-31.015625,-28.46875,-10.765625,-12.578125,8.4375,-2.546875,2.1171875,1.8125
-33.78125,-36.4375,-7.8203125,-7.5703125,-28.375,-27.953125,-9.3046875,-9.3984375,2.65625,-0.421875,-0.25,0.09375
-41.96875,-46.46875,-14.7890625,-14.2421875,-34.875,-35.84375,-11.34375,-11.4921875,4.5,0.96875,-0.546875,0.1484375
-40.5625,-48.90625,-14.2578125,-14.46875,-36.125,-32.0,-10.28125,-11.1953125,8.34375,-4.125,0.2109375,0.9140625
-42.0,-46.78125,-7.68359375,-7.03515625,-33.71875,-36.125,-5.9921875,-6.37109375,4.78125,2.40625,-0.6484375,0.37890625
-33.9375,-32.125,-12.546875,-12.8359375,-29.28125,-30.09375,-12.203125,-11.5,-1.8125,0.8125,0.2890625,-0.703125
-30.1875,-33.9375,-6.42578125,-7.3359375,-27.28125,-27.640625,-7.8671875,-7.53125,3.75,0.359375,0.91015625,-0.3359375
-44.59375,-47.0625,-9.5,-9.9375,-29.9375,-31.34375,-7.66015625,-7.76953125,2.46875,1.40625,0.4375,0.109375
-40.28125,-41.53125,-12.0625,-12.2265625,-31.734375,-31.375,-7.6796875,-7.01953125,1.25,-0.359375,0.1640625,-0.66015625
-40.28125,-40.75,-14.1640625,-14.15625,-37.09375,-36.59375,-7.546875,-5.578125,0.46875,-0.5,-0.0078125,-1.96875
-40.125,-42.0625,-11.40625,-10.2265625,-22.828125,-25.859375,-4.71875,-6.265625,1.9375,3.03125,-1.1796875,1.546875
-17.515625,-32.5,-3.203125,-5.9375,-20.9375,-15.09375,-6.0703125,-5.5546875,14.984375,-5.84375,2.734375,-0.515625
-33.3125,-40.5,-12.7265625,-13.4765625,-28.90625,-26.75,-14.4765625,-12.71875,7.1875,-2.15625,0.75,-1.7578125
-37.5625,-35.90625,-11.6796875,-10.203125,-29.234375,-33.3125,-10.6796875,-12.1640625,-1.65625,4.078125,-1.4765625,1.484375
-39.8125,-39.3125,-13.28125,-13.5859375,-30.078125,-32.09375,-10.640625,-10.046875,-0.5,2.015625,0.3046875,-0.59375
-40.84375,-43.65625,-8.375,-9.0,-34.5625,-31.90625,-10.171875,-9.2109375,2.8125,-2.65625,0.625,-0.9609375
-39.84375,-45.84375,-9.890625,-11.21875,-33.3125,-28.640625,-8.421875,-7.4296875,6.0,-4.671875,1.328125,-0.9921875
-37.0,-37.96875,-8.4140625,-8.4921875,-25.90625,-27.375,-5.77734375,-5.74609375,0.96875,1.46875,0.078125,-0.03125
-38.4375,-41.90625,-11.2421875,-12.0078125,-32.28125,-33.9375,-9.3984375,-9.765625,3.46875,1.65625,0.765625,0.3671875
-45.0,-50.34375,-16.625,-16.078125,-40.5625,-40.65625,-12.5546875,-12.328125,5.34375,0.09375,-0.546875,-0.2265625
-28.953125,-33.9375,-5.9453125,-7.13671875,-22.5,-22.234375,-6.546875,-5.98046875,4.984375,-0.265625,1.19140625,-0.56640625
-44.75,-46.25,-14.375,-13.8671875,-35.03125,-34.5625,-10.9375,-10.2421875,1.5,-0.46875,-0.5078125,-0.6953125
-32.4375,-35.59375,-8.2265625,-9.2578125,-22.765625,-21.40625,-6.1953125,-5.9140625,3.15625,-1.359375,1.03125,-0.28125
-39.5625,-44.84375,-8.6015625,-9.0859375,-21.328125,-22.75,-3.669921875,-5.37109375,5.28125,1.421875,0.484375,1.701171875
-37.75,-41.4375,-11.6171875,-10.2265625,-31.15625,-30.40625,-12.34375,-11.328125,3.6875,-0.75,-1.390625,-1.015625
-34.1875,-36.5,-10.0390625,-9.96875,-20.671875,-19.703125,-3.822265625,-3.974609375,2.3125,-0.96875,-0.0703125,0.15234375
-38.375,-41.65625,-11.671875,-11.1015625,-28.484375,-34.9375,-7.76171875,-9.0859375,3.28125,6.453125,-0.5703125,1.32421875
-35.3125,-43.15625,-10.6328125,-12.859375,-29.234375,-28.09375,-9.40625,-7.78125,7.84375,-1.140625,2.2265625,-1.625
-33.21875,-37.625,-12.0,-11.484375,-26.375,-28.0,-10.53125,-10.703125,4.40625,1.625,-0.515625,0.171875
-43.75,-43.125,-8.34375,-8.0625,-28.078125,-27.90625,-7.5390625,-7.66015625,-0.625,-0.171875,-0.28125,0.12109375
-40.59375,-43.59375,-11.46875,-11.5859375,-38.5625,-38.46875,-11.0390625,-11.8671875,3.0,-0.09375,0.1171875,0.828125
-33.65625,-33.4375,-7.65234375,-6.6640625,-28.21875,-31.875,-7.80859375,-9.28125,-0.21875,3.65625,-0.98828125,1.47265625
-37.78125,-44.09375,-12.578125,-12.546875,-29.359375,-27.90625,-9.9765625,-9.6171875,6.3125,-1.453125,-0.03125,-0.359375
-33.71875,-39.4375,-11.859375,-12.03125,-23.8125,-23.859375,-10.1015625,-10.546875,5.71875,0.046875,0.171875,0.4453125
-41.84375,-45.09375,-11.78125,-12.1328125,-33.65625,-34.625,-8.84375,-9.3515625,3.25,0.96875,0.3515625,0.5078125
-32.25,-39.84375,-12.0,-11.546875,-22.15625,-17.453125,-5.1015625,-5.453125,7.59375,-4.703125,-0.453125,0.3515625
-39.03125,-39.625,-6.77734375,-6.984375,-30.03125,-29.90625,-8.203125,-7.69921875,0.59375,-0.125,0.20703125,-0.50390625
-42.34375,-44.0625,-9.8125,-9.5,-33.875,-33.90625,-10.4609375,-10.984375,1.71875,0.03125,-0.3125,0.5234375
-36.75,-38.875,-10.484375,-11.09375,-24.390625,-21.984375,-10.0,-8.75,2.125,-2.40625,0.609375,-1.25
-37.90625,-41.53125,-13.296875,-11.140625,-24.53125,-21.625,-8.6953125,-7.35546875,3.625,-2.90625,-2.15625,-1.33984375
-47.40625,-46.90625,-15.796875,-15.265625,-30.28125,-34.59375,-9.828125,-11.5625,-0.5,4.3125,-0.53125,1.734375
-40.84375,-39.25,-12.671875,-12.1328125,-34.9375,-35.53125,-13.296875,-13.8828125,-1.59375,0.59375,-0.5390625,0.5859375
-44.4375,-43.625,-13.53125,-12.6171875,-27.96875,-31.34375,-10.5,-12.25,-0.8125,3.375,-0.9140625,1.75
-38.5625,-42.46875,-11.375,-10.6484375,-32.03125,-30.375,-5.859375,-6.25,3.90625,-1.65625,-0.7265625,0.390625
-33.5625,-35.15625,-14.46875,-14.265625,-27.875,-26.6875,-13.171875,-13.234375,1.59375,-1.1875,-0.203125,0.0625
-32.625,-38.15625,-11.6015625,-11.8359375,-29.4375,-26.265625,-11.1953125,-9.796875,5.53125,-3.171875,0.234375,-1.3984375
-42.875,-46.09375,-13.4921875,-14.890625,-34.53125,-33.4375,-8.7421875,-8.25,3.21875,-1.09375,1.3984375,-0.4921875
-37.3125,-43.15625,-13.0078125,-18.03125,-33.09375,-32.5,-11.6015625,-10.4609375,5.84375,-0.59375,5.0234375,-1.140625
-38.875,-39.375,-13.859375,-13.2578125,-33.375,-32.9375,-10.9375,-10.71875,0.5,-0.4375,-0.6015625,-0.21875
-38.0625,-41.21875,-13.03125,-13.796875,-28.578125,-27.25,-8.09375,-8.0859375,3.15625,-1.328125,0.765625,-0.0078125
-28.5,-32.0625,-8.2578125,-10.21875,-19.453125,-16.015625,-5.609375,-3.44140625,3.5625,-3.4375,1.9609375,-2.16796875
-41.6875,-44.9375,-12.8671875,-13.5546875,-32.84375,-33.75,-13.7578125,-13.1484375,3.25,0.90625,0.6875,-0.609375
-34.875,-34.6875,-10.6953125,-10.0703125,-34.21875,-34.9375,-10.0703125,-10.4609375,-0.1875,0.71875,-0.625,0.390625
-32.0625,-35.5,-10.3359375,-11.25,-23.390625,-21.96875,-8.5859375,-7.484375,3.4375,-1.421875,0.9140625,-1.1015625
-35.59375,-35.84375,-6.55078125,-7.23828125,-24.546875,-24.140625,-8.2109375,-6.9375,0.25,-0.40625,0.6875,-1.2734375
-29.65625,-32.40625,-8.5703125,-9.0234375,-21.328125,-21.859375,-3.13671875,-3.6796875,2.75,0.53125,0.453125,0.54296875
-42.78125,-45.09375,-13.1015625,-12.5234375,-34.3125,-35.0,-11.59375,-11.3046875,2.3125,0.6875,-0.578125,-0.2890625
-37.90625,-36.40625,-9.6484375,-9.171875,-29.25,-32.28125,-7.3203125,-7.36328125,-1.5,3.03125,-0.4765625,0.04296875
-34.5,-38.59375,-10.90625,-11.40625,-29.0625,-27.75,-12.0234375,-11.3203125,4.09375,-1.3125,0.5,-0.703125
-38.625,-42.21875,-13.84375,-13.6328125,-30.65625,-29.296875,-14.5546875,-13.359375,3.59375,-1.359375,-0.2109375,-1.1953125
-45.78125,-47.09375,-13.90625,-15.03125,-33.15625,-36.9375,-13.5078125,-14.34375,1.3125,3.78125,1.125,0.8359375
-35.34375,-35.96875,-9.3203125,-7.8046875,-21.53125,-24.4375,-4.09375,-4.8203125,0.625,2.90625,-1.515625,0.7265625
-33.71875,-38.375,-10.3984375,-10.34375,-28.671875,-26.0,-10.234375,-8.078125,4.65625,-2.671875,-0.0546875,-2.15625
-42.65625,-44.8125,-12.5546875,-13.5390625,-35.3125,-34.53125,-10.9140625,-10.8046875,2.15625,-0.78125,0.984375,-0.109375
-37.03125,-40.0,-9.7734375,-9.34375,-29.234375,-27.734375,-7.984375,-8.0,2.96875,-1.5,-0.4296875,0.015625
-40.40625,-38.15625,-8.9296875,-9.2265625,-32.375,-34.625,-4.453125,-5.24609375,-2.25,2.25,0.296875,0.79296875
-31.328125,-36.875,-12.4296875,-12.9375,-27.46875,-25.890625,-6.78515625,-7.37890625,5.546875,-1.578125,0.5078125,0.59375
-30.65625,-33.09375,-7.3359375,-7.8125,-26.53125,-28.140625,-8.90625,-8.8671875,2.4375,1.609375,0.4765625,-0.0390625
-34.84375,-43.09375,-9.125,-11.5546875,-34.5625,-32.875,-9.421875,-7.671875,8.25,-1.6875,2.4296875,-1.75
-37.375,-42.1875,-11.15625,-11.40625,-27.59375,-29.90625,-6.734375,-6.6171875,4.8125,2.3125,0.25,-0.1171875
-34.53125,-38.125,-10.15625,-10.625,-19.9375,-21.625,-5.58984375,-5.26953125,3.59375,1.6875,0.46875,-0.3203125
-37.75,-40.46875,-9.4921875,-10.7578125,-28.453125,-27.46875,-8.03125,-7.484375,2.71875,-0.984375,1.265625,-0.546875
-36.46875,-37.3125,-12.9140625,-13.359375,-25.0625,-23.34375,-8.578125,-7.7421875,0.84375,-1.71875,0.4453125,-0.8359375
-44.25,-44.75,-14.53125,-14.34375,-36.28125,-35.9375,-10.921875,-10.53125,0.5,-0.34375,-0.1875,-0.390625
-36.03125,-41.125,-12.8359375,-14.234375,-29.1875,-28.625,-14.09375,-12.765625,5.09375,-0.5625,1.3984375,-1.328125
-34.90625,-42.1875,-8.375,-9.984375,-25.578125,-23.390625,-7.63671875,-6.78125,7.28125,-2.1875,1.609375,-0.85546875
-39.03125,-37.96875,-10.765625,-9.828125,-22.65625,-25.4375,-5.8515625,-8.0078125,-1.0625,2.78125,-0.9375,2.15625
-39.5625,-39.84375,-13.1171875,-12.9140625,-26.265625,-28.015625,-8.9765625,-9.3828125,0.28125,1.75,-0.203125,0.40625
-42.59375,-46.65625,-11.59375,-12.5625,-33.96875,-33.46875,-14.0390625,-14.3203125,4.0625,-0.5,0.96875,0.28125
-38.28125,-39.875,-9.921875,-10.2734375,-34.71875,-33.09375,-11.15625,-10.375,1.59375,-1.625,0.3515625,-0.78125
