s_cong_Active,s_inc_Active,w_cong_Active,w_inc_Active,s_cong_Passive,s_inc_Passive,w_cong_Passive,w_inc_Passive,s_PE_Active,s_PE_Passive,w_PE_Active,w_PE_Passive
-63.25,-64.125,-6.765625,-7.08203125,-67.5625,-70.9375,-4.68359375,-5.21484375,0.875,3.375,0.31640625,0.53125
-62.90625,-65.25,-9.234375,-10.0234375,-65.8125,-69.5625,-6.359375,-5.99609375,2.34375,3.75,0.7890625,-0.36328125
-57.71875,-62.03125,-6.6953125,-7.82421875,-65.4375,-62.78125,-4.75390625,-4.5390625,4.3125,-2.65625,1.12890625,-0.21484375
-63.90625,-63.53125,-8.6640625,-8.484375,-65.5625,-68.5,-4.890625,-4.890625,-0.375,2.9375,-0.1796875,0.0
-56.125,-56.5,-13.0390625,-13.5390625,-54.125,-60.0625,-3.6171875,-4.84765625,0.375,5.9375,0.5,1.23046875
-65.5625,-66.125,-6.20703125,-6.37890625,-64.875,-68.8125,-4.359375,-4.5703125,0.5625,3.9375,0.171875,0.2109375
-63.28125,-61.1875,-5.46875,-6.3046875,-61.4375,-66.0625,-3.72265625,-5.15625,-2.09375,4.625,0.8359375,1.43359375
-56.65625,-54.5,-13.53125,-13.34375,-52.96875,-59.4375,-3.173828125,-2.197265625,-2.15625,6.46875,-0.1875,-0.9765625
-55.71875,-55.75,-8.1796875,-7.7890625,-58.21875,-60.9375,-5.4140625,-5.2890625,0.03125,2.71875,-0.390625,-0.125
-68.375,-66.6875,-8.609375,-8.46875,-65.5625,-69.875,-5.23828125,-5.5546875,-1.6875,4.3125,-0.140625,0.31640625
-58.375,-57.59375,-13.09375,-13.2265625,-60.625,-63.1875,-7.1171875,-7.27734375,-0.78125,2.5625,0.1328125,0.16015625
-64.3125,-69.3125,-9.25,-10.9453125,-65.0,-68.125,-5.06640625,-5.0703125,5.0,3.125,1.6953125,0.00390625
-61.5625,-63.6875,-6.23828125,-6.578125,-62.125,-64.3125,-3.984375,-4.5625,2.125,2.1875,0.33984375,0.578125
-59.8125,-62.5625,-7.97265625,-8.5390625,-63.8125,-63.75,-5.58984375,-5.546875,2.75,-0.0625,0.56640625,-0.04296875
-60.96875,-64.1875,-10.953125,-11.7421875,-69.6875,-71.0,-4.0234375,-4.46875,3.21875,1.3125,0.7890625,0.4453125
-58.4375,-59.0,-12.234375,-13.484375,-59.0,-64.4375,-5.66796875,-6.55078125,0.5625,5.4375,1.25,0.8828125
-53.40625,-55.09375,-11.7109375,-12.734375,-52.5625,-58.3125,-4.00390625,-4.3046875,1.6875,5.75,1.0234375,0.30078125
-63.09375,-65.9375,-6.2890625,-6.734375,-65.4375,-67.9375,-4.5078125,-4.86328125,2.84375,2.5,0.4453125,0.35546875
-58.625,-57.34375,-10.03125,-10.171875,-57.09375,-64.875,-4.14453125,-4.77734375,-1.28125,7.78125,0.140625,0.6328125
-63.90625,-64.5,-6.94921875,-7.98046875,-62.90625,-65.1875,-4.08203125,-3.83984375,0.59375,2.28125,1.03125,-0.2421875
-62.90625,-63.53125,-6.8515625,-7.75,-62.0625,-65.0,-5.02734375,-5.3984375,0.625,2.9375,0.8984375,0.37109375
-57.59375,-57.03125,-6.58203125,-6.8046875,-52.46875,-58.0625,-4.8515625,-5.4765625,-0.5625,5.59375,0.22265625,0.625
-53.78125,-52.375,-5.4453125,-5.28515625,-50.40625,-56.0,-4.15625,-4.484375,-1.40625,5.59375,-0.16015625,0.328125
-62.6875,-61.75,-7.5546875,-7.48046875,-59.6875,-66.5625,-5.03125,-5.28125,-0.9375,6.875,-0.07421875,0.25
-57.6875,-61.6875,-10.328125,-11.890625,-63.03125,-63.4375,-3.857421875,-4.2109375,4.0,0.40625,1.5625,0.353515625
-59.6875,-60.71875,-4.4296875,-4.6015625,-60.78125,-67.6875,-6.578125,-6.1953125,1.03125,6.90625,0.171875,-0.3828125
-56.71875,-58.15625,-9.265625,-9.7109375,-61.65625,-64.4375,-2.80078125,-3.462890625,1.4375,2.78125,0.4453125,0.662109375
-56.71875,-56.34375,-12.53125,-13.3515625,-56.03125,-60.90625,-4.84375,-5.875,-0.375,4.875,0.8203125,1.03125
-63.5625,-61.65625,-7.61328125,-7.515625,-59.5625,-66.875,-5.27734375,-6.1171875,-1.90625,7.3125,-0.09765625,0.83984375
-55.8125,-53.34375,-7.79296875,-8.0390625,-53.40625,-61.6875,-4.30078125,-4.83203125,-2.46875,8.28125,0.24609375,0.53125
-60.0625,-63.0625,-5.34375,-5.609375,-62.96875,-65.75,-6.328125,-6.95703125,3.0,2.78125,0.265625,0.62890625
-59.40625,-59.15625,-7.1875,-7.88671875,-62.34375,-66.375,-3.859375,-4.5703125,-0.25,4.03125,0.69921875,0.7109375
-58.78125,-61.09375,-5.68359375,-6.12890625,-66.125,-68.0625,-3.69140625,-4.45703125,2.3125,1.9375,0.4453125,0.765625
-63.6875,-63.125,-6.8125,-6.9609375,-66.9375,-74.0,-4.25390625,-5.6015625,-0.5625,7.0625,0.1484375,1.34765625
-63.59375,-64.3125,-12.171875,-12.859375,-61.15625,-66.6875,-5.28125,-6.203125,0.71875,5.53125,0.6875,0.921875
-63.40625,-65.375,-9.734375,-10.609375,-65.3125,-69.25,-6.92578125,-6.75390625,1.96875,3.9375,0.875,-0.171875
-69.4375,-71.5,-10.6484375,-11.640625,-66.6875,-67.4375,-3.38671875,-4.40234375,2.0625,0.75,0.9921875,1.015625
-59.28125,-59.125,-8.0546875,-8.53125,-56.5,-62.0,-4.24609375,-4.9296875,-0.15625,5.5,0.4765625,0.68359375
-62.0,-58.21875,-11.65625,-11.9375,-64.9375,-69.875,-4.77734375,-5.640625,-3.78125,4.9375,0.28125,0.86328125
-54.03125,-53.03125,-7.54296875,-7.6796875,-55.71875,-58.71875,-5.01953125,-5.1171875,-1.0,3.0,0.13671875,0.09765625
-68.625,-68.4375,-8.15625,-9.3359375,-65.125,-69.1875,-4.63671875,-4.75,-0.1875,4.0625,1.1796875,0.11328125
-67.4375,-66.6875,-11.8359375,-11.796875,-69.6875,-70.125,-6.09375,-5.82421875,-0.75,0.4375,-0.0390625,-0.26953125
-55.59375,-56.9375,-9.3984375,-9.2421875,-55.0,-57.96875,-3.01953125,-3.146484375,1.34375,2.96875,-0.15625,0.126953125
-71.75,-70.75,-9.2421875,-9.4765625,-68.125,-72.375,-4.7109375,-4.921875,-1.0,4.25,0.234375,0.2109375
-57.1875,-60.96875,-7.39453125,-8.9296875,-59.03125,-62.03125,-5.22265625,-5.4453125,3.78125,3.0,1.53515625,0.22265625
-67.125,-70.625,-5.70703125,-5.421875,-70.0,-70.9375,-4.46484375,-4.1796875,3.5,0.9375,-0.28515625,-0.28515625
-60.03125,-61.09375,-5.87890625,-6.65625,-64.0,-63.59375,-5.40625,-5.62109375,1.0625,-0.40625,0.77734375,0.21484375
-71.3125,-71.9375,-9.0234375,-9.40625,-77.6875,-77.1875,-5.00390625,-5.31640625,0.625,-0.5,0.3828125,0.3125
-56.78125,-59.15625,-12.546875,-13.328125,-58.53125,-60.65625,-4.296875,-4.96875,2.375,2.125,0.78125,0.671875
-54.375,-52.9375,-4.5703125,-4.6015625,-55.15625,-60.5,-3.9296875,-3.51171875,-1.4375,5.34375,0.03125,-0.41796875
-57.90625,-60.21875,-13.0625,-13.515625,-58.09375,-60.5625,-4.19921875,-4.11328125,2.3125,2.46875,0.453125,-0.0859375
-68.6875,-67.6875,-5.58203125,-5.8125,-68.4375,-74.1875,-5.5,-6.2890625,-1.0,5.75,0.23046875,0.7890625
-58.5625,-60.09375,-11.7890625,-11.5,-62.78125,-64.4375,-4.98828125,-4.55078125,1.53125,1.65625,-0.2890625,-0.4375
-56.96875,-56.21875,-6.61328125,-6.91015625,-60.84375,-63.6875,-6.046875,-6.9296875,-0.75,2.84375,0.296875,0.8828125
-58.21875,-57.78125,-8.140625,-8.8203125,-56.46875,-60.0,-4.359375,-3.59765625,-0.4375,3.53125,0.6796875,-0.76171875
-68.1875,-65.375,-14.40625,-13.984375,-67.25,-71.625,-8.0,-7.8984375,-2.8125,4.375,-0.421875,-0.1015625
-52.0,-50.15625,-7.82421875,-7.37109375,-52.625,-58.4375,-4.21484375,-5.2578125,-1.84375,5.8125,-0.453125,1.04296875
-58.0,-58.59375,-6.99609375,-6.94921875,-58.71875,-62.1875,-4.3984375,-4.09375,0.59375,3.46875,-0.046875,-0.3046875
-54.6875,-55.78125,-6.6328125,-6.37890625,-63.3125,-66.6875,-5.68359375,-6.34375,1.09375,3.375,-0.25390625,0.66015625
-63.46875,-62.03125,-9.7265625,-10.7265625,-61.84375,-68.875,-4.81640625,-5.5078125,-1.4375,7.03125,1.0,0.69140625
-65.0625,-66.625,-14.4765625,-15.1484375,-64.4375,-67.375,-3.91796875,-4.55078125,1.5625,2.9375,0.671875,0.6328125
-57.46875,-58.34375,-9.2109375,-9.9296875,-60.40625,-62.375,-4.203125,-4.13671875,0.875,1.96875,0.71875,-0.06640625
-51.25,-52.0,-15.375,-16.421875,-57.96875,-59.84375,-5.33984375,-4.53515625,0.75,1.875,1.046875,-0.8046875
-61.8125,-60.5,-6.671875,-6.58984375,-56.125,-64.125,-4.046875,-4.78125,-1.3125,8.0,-0.08203125,0.734375
-59.09375,-58.34375,-8.8359375,-9.078125,-62.90625,-67.6875,-4.390625,-4.890625,-0.75,4.78125,0.2421875,0.5
-54.375,-57.25,-5.625,-6.9765625,-57.25,-61.75,-3.24609375,-4.73828125,2.875,4.5,1.3515625,1.4921875
-58.21875,-56.875,-6.359375,-7.53125,-59.3125,-61.9375,-5.06640625,-5.8125,-1.34375,2.625,1.171875,0.74609375
-65.4375,-66.1875,-6.48046875,-7.5546875,-66.875,-71.0,-4.02734375,-4.84375,0.75,4.125,1.07421875,0.81640625
-50.40625,-51.03125,-8.0625,-7.640625,-53.15625,-56.4375,-5.3515625,-5.9765625,0.625,3.28125,-0.421875,0.625
-63.8125,-65.25,-7.9453125,-9.390625,-67.25,-67.625,-4.6171875,-5.02734375,1.4375,0.375,1.4453125,0.41015625
-52.59375,-55.03125,-5.2578125,-5.5625,-57.25,-58.875,-3.90625,-4.4375,2.4375,1.625,0.3046875,0.53125
-63.78125,-64.875,-5.91015625,-6.41796875,-67.875,-69.5,-4.4375,-4.7109375,1.09375,1.625,0.5078125,0.2734375
-65.75,-69.125,-6.27734375,-6.30078125,-75.125,-80.1875,-4.80859375,-5.546875,3.375,5.0625,0.0234375,0.73828125
-58.90625,-59.0,-8.9609375,-9.9140625,-59.59375,-63.625,-4.0078125,-5.03515625,0.09375,4.03125,0.953125,1.02734375
-58.5,-58.9375,-6.3828125,-6.640625,-62.0625,-66.25,-5.98828125,-6.01953125,0.4375,4.1875,0.2578125,0.03125
-63.40625,-63.96875,-9.25,-9.703125,-67.25,-68.8125,-4.64453125,-5.13671875,0.5625,1.5625,0.453125,0.4921875
-61.84375,-62.21875,-11.25,-11.5078125,-62.90625,-69.6875,-5.00390625,-5.7890625,0.375,6.78125,0.2578125,0.78515625
-64.25,-62.28125,-6.77734375,-7.30078125,-63.34375,-68.25,-5.2421875,-5.2109375,-1.96875,4.90625,0.5234375,-0.03125
-58.03125,-55.90625,-11.515625,-11.8671875,-57.84375,-63.84375,-4.89453125,-5.37109375,-2.125,6.0,0.3515625,0.4765625
-60.25,-58.65625,-5.640625,-6.03125,-67.4375,-73.6875,-5.52734375,-6.35546875,-1.59375,6.25,0.390625,0.828125
-64.875,-64.625,-7.74609375,-7.53125,-59.75,-62.40625,-3.453125,-4.9921875,-0.25,2.65625,-0.21484375,1.5390625
-64.625,-65.8125,-7.83984375,-8.1484375,-64.5625,-69.125,-2.974609375,-3.765625,1.1875,4.5625,0.30859375,0.791015625
-57.75,-58.0625,-5.47265625,-6.19140625,-57.90625,-62.34375,-4.71484375,-4.8984375,0.3125,4.4375,0.71875,0.18359375
-61.25,-63.1875,-6.86328125,-7.046875,-62.15625,-63.65625,-6.16796875,-6.23828125,1.9375,1.5,0.18359375,0.0703125
-68.6875,-68.375,-7.69921875,-7.42578125,-67.1875,-71.625,-3.31640625,-3.55078125,-0.3125,4.4375,-0.2734375,0.234375
-65.625,-68.0,-7.91796875,-8.0703125,-60.78125,-66.125,-5.16796875,-5.765625,2.375,5.34375,0.15234375,0.59765625
-59.0625,-62.5625,-12.4609375,-13.2578125,-61.28125,-65.25,-4.8359375,-4.8203125,3.5,3.96875,0.796875,-0.015625
-63.21875,-65.5,-7.53125,-8.0625,-66.875,-67.3125,-4.8671875,-5.23046875,2.28125,0.4375,0.53125,0.36328125
-58.0,-60.53125,-11.3671875,-11.5390625,-63.0,-63.0625,-5.62890625,-6.03125,2.53125,0.0625,0.171875,0.40234375
-57.5,-60.1875,-9.5,-9.828125,-57.25,-58.15625,-4.29296875,-4.75,2.6875,0.90625,0.328125,0.45703125
-56.09375,-59.71875,-6.4453125,-6.69921875,-59.375,-60.5625,-4.55859375,-3.91796875,3.625,1.1875,0.25390625,-0.640625
-61.0625,-60.46875,-11.4609375,-11.8203125,-59.40625,-66.875,-3.443359375,-4.62109375,-0.59375,7.46875,0.359375,1.177734375
-59.78125,-63.96875,-13.265625,-13.65625,-61.8125,-59.875,-3.572265625,-3.8671875,4.1875,-1.9375,0.390625,0.294921875
-60.53125,-59.71875,-16.28125,-16.640625,-61.15625,-61.90625,-5.40234375,-4.91015625,-0.8125,0.75,0.359375,-0.4921875
-62.5625,-64.8125,-6.9921875,-7.63671875,-61.875,-64.75,-4.07421875,-4.35546875,2.25,2.875,0.64453125,0.28125
-55.25,-57.53125,-9.2421875,-9.03125,-59.90625,-61.4375,-4.16796875,-4.66015625,2.28125,1.53125,-0.2109375,0.4921875
-64.25,-66.8125,-10.8203125,-11.53125,-62.125,-64.6875,-4.875,-5.359375,2.5625,2.5625,0.7109375,0.484375
-53.25,-54.59375,-7.05859375,-8.359375,-53.53125,-55.78125,-4.6640625,-4.91015625,1.34375,2.25,1.30078125,0.24609375
-60.375,-62.0,-6.6015625,-6.97265625,-64.5,-66.0,-4.6953125,-4.3828125,1.625,1.5,0.37109375,-0.3125
-60.71875,-56.96875,-11.859375,-10.875,-57.5625,-66.9375,-5.6953125,-6.9765625,-3.75,9.375,-0.984375,1.28125
-64.4375,-65.8125,-7.40625,-7.734375,-62.125,-64.25,-3.017578125,-3.65234375,1.375,2.125,0.328125,0.634765625
-54.375,-55.375,-6.953125,-7.49609375,-55.53125,-59.84375,-2.52734375,-3.865234375,1.0,4.3125,0.54296875,1.337890625
-61.6875,-61.75,-12.453125,-12.921875,-60.96875,-64.4375,-3.8046875,-3.654296875,0.0625,3.46875,0.46875,-0.150390625
-62.3125,-63.65625,-7.84375,-8.1328125,-71.5,-70.6875,-5.09765625,-5.5234375,1.34375,-0.8125,0.2890625,0.42578125
-62.53125,-62.375,-5.25390625,-5.01953125,-63.34375,-65.75,-4.07421875,-4.40625,-0.15625,2.40625,-0.234375,0.33203125
-65.0,-65.375,-12.09375,-12.65625,-62.625,-67.3125,-4.90234375,-5.82421875,0.375,4.6875,0.5625,0.921875
-66.4375,-68.4375,-6.61328125,-6.9921875,-62.59375,-66.0625,-4.28515625,-4.91015625,2.0,3.46875,0.37890625,0.625
-63.46875,-65.8125,-6.078125,-6.79296875,-67.125,-68.0625,-5.0859375,-4.69921875,2.34375,0.9375,0.71484375,-0.38671875
-80.5,-82.0,-8.6328125,-9.4921875,-75.375,-77.125,-5.30078125,-5.890625,1.5,1.75,0.859375,0.58984375
-57.09375,-62.0625,-11.171875,-12.5703125,-60.3125,-61.71875,-4.27734375,-4.38671875,4.96875,1.40625,1.3984375,0.109375
-59.8125,-64.6875,-10.375,-10.8046875,-64.3125,-66.1875,-3.55078125,-4.61328125,4.875,1.875,0.4296875,1.0625
-55.75,-56.5625,-6.53125,-7.19140625,-60.1875,-62.375,-4.26171875,-4.68359375,0.8125,2.1875,0.66015625,0.421875
-68.1875,-73.0,-6.22265625,-6.43359375,-63.21875,-65.8125,-3.943359375,-4.51171875,4.8125,2.59375,0.2109375,0.568359375
-58.25,-59.5,-10.1171875,-9.765625,-57.375,-60.6875,-4.6640625,-5.21875,1.25,3.3125,-0.3515625,0.5546875
-64.4375,-65.6875,-5.62109375,-6.00390625,-69.5625,-71.75,-4.71484375,-5.640625,1.25,2.1875,0.3828125,0.92578125
-70.5625,-71.0,-9.4765625,-9.28125,-71.5,-78.25,-6.54296875,-6.31640625,0.4375,6.75,-0.1953125,-0.2265625
-62.9375,-66.4375,-7.34765625,-8.03125,-64.5,-67.625,-5.01171875,-5.24609375,3.5,3.125,0.68359375,0.234375
-68.3125,-69.4375,-7.83984375,-8.9609375,-72.625,-77.4375,-4.921875,-5.5,1.125,4.8125,1.12109375,0.578125
-59.34375,-60.375,-3.478515625,-3.6875,-57.59375,-64.3125,-4.38671875,-5.04296875,1.03125,6.71875,0.208984375,0.65625
-62.15625,-62.03125,-10.265625,-10.9609375,-61.65625,-66.25,-3.228515625,-4.45703125,-0.125,4.59375,0.6953125,1.228515625
-64.0,-62.28125,-8.546875,-9.0390625,-60.71875,-68.3125,-6.078125,-7.2109375,-1.71875,7.59375,0.4921875,1.1328125
-61.3125,-62.625,-7.87109375,-8.015625,-65.4375,-68.0625,-4.9609375,-5.98046875,1.3125,2.625,0.14453125,1.01953125
-69.5,-68.5625,-12.5,-12.5859375,-66.125,-72.125,-4.8515625,-5.73828125,-0.9375,6.0,0.0859375,0.88671875
-55.84375,-56.6875,-8.1953125,-8.2421875,-55.90625,-62.03125,-4.3046875,-5.67578125,0.84375,6.125,0.046875,1.37109375
-59.625,-58.0625,-13.2890625,-13.5625,-55.53125,-58.53125,-4.0390625,-4.46875,-1.5625,3.0,0.2734375,0.4296875
-69.9375,-70.3125,-7.75390625,-7.87109375,-67.4375,-69.3125,-6.5703125,-6.546875,0.375,1.875,0.1171875,-0.0234375
-56.375,-59.8125,-4.8671875,-5.09765625,-60.78125,-63.3125,-5.96875,-6.609375,3.4375,2.53125,0.23046875,0.640625
-57.0625,-64.1875,-10.9453125,-11.3515625,-62.75,-61.28125,-4.4609375,-4.3984375,7.125,-1.46875,0.40625,-0.0625
-66.6875,-65.375,-8.578125,-9.453125,-62.15625,-73.5,-4.8671875,-6.40625,-1.3125,11.34375,0.875,1.5390625
-58.875,-60.40625,-9.453125,-10.5078125,-64.8125,-65.0625,-4.8125,-5.265625,1.53125,0.25,1.0546875,0.453125
-57.65625,-57.78125,-8.421875,-8.921875,-58.375,-65.25,-4.32421875,-5.2109375,0.125,6.875,0.5,0.88671875
-61.0625,-60.375,-9.421875,-9.5859375,-64.1875,-74.75,-5.25,-6.27734375,-0.6875,10.5625,0.1640625,1.02734375
-62.75,-65.375,-13.53125,-14.6953125,-72.8125,-73.9375,-5.51171875,-6.20703125,2.625,1.125,1.1640625,0.6953125
-62.9375,-65.875,-5.8359375,-6.96484375,-66.625,-68.1875,-3.970703125,-3.548828125,2.9375,1.5625,1.12890625,-0.421875
-54.5625,-55.84375,-12.5625,-11.9765625,-57.3125,-61.9375,-4.52734375,-5.36328125,1.28125,4.625,-0.5859375,0.8359375
-66.1875,-66.8125,-7.58203125,-8.0546875,-66.0,-67.875,-4.6484375,-4.53125,0.625,1.875,0.47265625,-0.1171875
-60.84375,-58.78125,-6.32421875,-5.8203125,-58.4375,-63.0,-3.08203125,-2.96875,-2.0625,4.5625,-0.50390625,-0.11328125
-59.03125,-58.625,-9.046875,-9.90625,-62.84375,-65.75,-4.49609375,-5.33984375,-0.40625,2.90625,0.859375,0.84375
-62.03125,-59.3125,-5.328125,-5.4140625,-63.1875,-75.125,-4.88671875,-6.28515625,-2.71875,11.9375,0.0859375,1.3984375
-68.3125,-69.1875,-12.6953125,-13.015625,-72.375,-75.25,-4.8515625,-4.9921875,0.875,2.875,0.3203125,0.140625
-61.125,-60.25,-7.3359375,-7.46484375,-61.71875,-65.75,-4.9453125,-4.98046875,-0.875,4.03125,0.12890625,0.03515625
-59.1875,-60.1875,-13.0390625,-13.046875,-58.8125,-61.96875,-6.16796875,-5.18359375,1.0,3.15625,0.0078125,-0.984375
-72.9375,-73.8125,-6.98046875,-7.3984375,-67.375,-69.9375,-4.5234375,-4.91796875,0.875,2.5625,0.41796875,0.39453125
-55.5,-55.6875,-9.4453125,-10.2578125,-58.125,-59.6875,-2.681640625,-3.056640625,0.1875,1.5625,0.8125,0.375
-60.59375,-61.15625,-10.5859375,-10.5390625,-65.5,-69.25,-5.0859375,-5.13671875,0.5625,3.75,-0.046875,0.05078125
-59.09375,-60.21875,-7.02734375,-7.77734375,-64.9375,-69.6875,-4.265625,-5.23046875,1.125,4.75,0.75,0.96484375
-62.84375,-65.0625,-10.515625,-10.8203125,-63.1875,-64.5,-4.6640625,-4.83984375,2.21875,1.3125,0.3046875,0.17578125
-65.1875,-62.71875,-10.578125,-11.0078125,-67.75,-70.4375,-4.46875,-5.1171875,-2.46875,2.6875,0.4296875,0.6484375
-64.25,-65.25,-6.453125,-6.62109375,-65.8125,-73.6875,-4.6484375,-5.359375,1.0,7.875,0.16796875,0.7109375
-67.125,-68.0,-8.15625,-8.28125,-71.125,-70.75,-5.734375,-5.77734375,0.875,-0.375,0.125,0.04296875
-64.25,-63.90625,-6.453125,-7.25390625,-65.9375,-70.5,-3.89453125,-3.953125,-0.34375,4.5625,0.80078125,0.05859375
-67.25,-66.9375,-7.37890625,-7.46484375,-67.0,-70.6875,-4.5390625,-5.14453125,-0.3125,3.6875,0.0859375,0.60546875
-59.0625,-63.53125,-5.05859375,-5.44140625,-64.6875,-65.0,-4.125,-3.8203125,4.46875,0.3125,0.3828125,-0.3046875
-70.875,-70.0,-12.390625,-12.890625,-70.625,-75.4375,-4.8359375,-5.04296875,-0.875,4.8125,0.5,0.20703125
-67.625,-69.125,-7.4140625,-7.78515625,-67.0625,-69.9375,-4.23828125,-4.7109375,1.5,2.875,0.37109375,0.47265625
-57.40625,-56.34375,-8.0234375,-8.7265625,-57.5625,-60.5625,-5.33203125,-5.421875,-1.0625,3.0,0.703125,0.08984375
-58.0625,-59.28125,-9.03125,-9.2109375,-59.15625,-63.46875,-5.2421875,-6.2421875,1.21875,4.3125,0.1796875,1.0
-69.5625,-69.625,-7.56640625,-7.7734375,-68.5,-72.0625,-4.953125,-5.375,0.0625,3.5625,0.20703125,0.421875
-68.125,-67.1875,-8.2421875,-8.71875,-67.25,-71.1875,-4.19921875,-3.95703125,-0.9375,3.9375,0.4765625,-0.2421875
-58.71875,-58.25,-11.109375,-11.03125,-58.96875,-63.1875,-4.77734375,-5.7890625,-0.46875,4.21875,-0.078125,1.01171875
-60.90625,-60.15625,-8.7578125,-8.515625,-64.8125,-67.875,-6.453125,-7.10546875,-0.75,3.0625,-0.2421875,0.65234375
-53.46875,-51.6875,-4.89453125,-4.8671875,-53.0,-57.5,-4.9296875,-5.04296875,-1.78125,4.5,-0.02734375,0.11328125
-55.96875,-58.71875,-4.37890625,-6.5390625,-61.09375,-63.5,-3.5703125,-3.9375,2.75,2.40625,2.16015625,0.3671875
-64.0,-67.0625,-8.28125,-8.0703125,-72.3125,-73.1875,-5.25,-5.21875,3.0625,0.875,-0.2109375,-0.03125
-72.625,-71.5625,-6.984375,-7.08984375,-65.0625,-71.3125,-4.25390625,-4.97265625,-1.0625,6.25,0.10546875,0.71875
-71.5625,-70.9375,-7.0390625,-7.1875,-70.8125,-77.4375,-5.04296875,-5.97265625,-0.625,6.625,0.1484375,0.9296875
-72.8125,-74.0,-9.03125,-9.6328125,-72.9375,-76.0625,-5.09375,-5.21875,1.1875,3.125,0.6015625,0.125
-57.5625,-58.8125,-5.98828125,-6.73828125,-60.5,-64.125,-4.7109375,-5.32421875,1.25,3.625,0.75,0.61328125
-67.125,-68.0,-7.453125,-8.1953125,-68.1875,-70.75,-5.88671875,-6.37109375,0.875,2.5625,0.7421875,0.484375
-64.25,-66.6875,-7.484375,-8.015625,-64.8125,-68.5,-3.78125,-2.947265625,2.4375,3.6875,0.53125,-0.833984375
-57.8125,-57.53125,-10.5625,-10.4921875,-55.875,-61.5,-3.49609375,-3.796875,-0.28125,5.625,-0.0703125,0.30078125
-62.25,-64.75,-12.2421875,-12.6640625,-66.5625,-68.4375,-7.26171875,-6.9296875,2.5,1.875,0.421875,-0.33203125
-60.15625,-65.0625,-8.4296875,-8.7265625,-61.90625,-62.75,-7.12890625,-6.5859375,4.90625,0.84375,0.296875,-0.54296875
-52.3125,-60.71875,-9.9296875,-10.234375,-61.0,-57.78125,-4.75,-3.50390625,8.40625,-3.21875,0.3046875,-1.24609375
-62.53125,-60.6875,-10.1328125,-10.3984375,-53.96875,-60.40625,-3.876953125,-3.5546875,-1.84375,6.4375,0.265625,-0.322265625
-58.46875,-59.21875,-9.6875,-8.84375,-67.5,-69.5625,-5.59375,-5.66796875,0.75,2.0625,-0.84375,0.07421875
-64.0,-62.875,-14.21875,-13.4375,-67.1875,-71.0625,-5.671875,-5.96484375,-1.125,3.875,-0.78125,0.29296875
-56.875,-58.03125,-6.76953125,-7.9453125,-61.84375,-64.4375,-4.1640625,-4.796875,1.15625,2.59375,1.17578125,0.6328125
-55.03125,-58.0625,-4.8828125,-5.76171875,-61.9375,-60.8125,-5.33203125,-5.515625,3.03125,-1.125,0.87890625,0.18359375
-62.375,-64.0,-8.953125,-9.1171875,-63.34375,-66.0,-4.51953125,-4.875,1.625,2.65625,0.1640625,0.35546875
-58.875,-60.46875,-6.0546875,-6.421875,-62.78125,-63.9375,-5.7265625,-6.078125,1.59375,1.15625,0.3671875,0.3515625
-70.125,-70.5625,-8.0078125,-8.4375,-73.1875,-78.8125,-5.1875,-6.23828125,0.4375,5.625,0.4296875,1.05078125
-63.8125,-63.78125,-10.7734375,-11.0,-61.71875,-65.8125,-4.55078125,-5.56640625,-0.03125,4.09375,0.2265625,1.015625
-61.15625,-67.5625,-7.1875,-7.46484375,-69.375,-67.0,-3.404296875,-3.38671875,6.40625,-2.375,0.27734375,-0.017578125
-70.5625,-68.125,-5.4296875,-5.828125,-68.0,-70.4375,-3.5,-3.859375,-2.4375,2.4375,0.3984375,0.359375
-62.40625,-63.15625,-7.35546875,-8.203125,-70.5625,-74.625,-4.2578125,-5.12109375,0.75,4.0625,0.84765625,0.86328125
-58.6875,-62.25,-11.7265625,-11.578125,-61.25,-61.3125,-6.1796875,-5.421875,3.5625,0.0625,-0.1484375,-0.7578125
-61.21875,-60.25,-7.34765625,-7.51953125,-65.25,-67.5,-3.876953125,-5.140625,-0.96875,2.25,0.171875,1.263671875
-58.0625,-60.21875,-5.2890625,-5.5703125,-60.9375,-61.34375,-4.21484375,-4.25390625,2.15625,0.40625,0.28125,0.0390625
-54.34375,-54.875,-8.296875,-8.6953125,-52.1875,-56.59375,-3.537109375,-3.03125,0.53125,4.40625,0.3984375,-0.505859375
-63.4375,-65.25,-13.78125,-14.6875,-66.0625,-70.75,-5.57421875,-6.19921875,1.8125,4.6875,0.90625,0.625
-60.59375,-60.75,-4.06640625,-3.427734375,-64.1875,-67.5625,-5.46484375,-6.3046875,0.15625,3.375,-0.638671875,0.83984375
-58.75,-60.0,-6.77734375,-7.17578125,-62.28125,-64.0625,-4.01953125,-4.29296875,1.25,1.78125,0.3984375,0.2734375
-60.125,-60.28125,-7.06640625,-7.83203125,-60.8125,-63.6875,-5.21484375,-5.84375,0.15625,2.875,0.765625,0.62890625
-65.125,-63.9375,-6.52734375,-6.859375,-61.15625,-69.5,-4.59765625,-5.5859375,-1.1875,8.34375,0.33203125,0.98828125
-62.03125,-63.15625,-5.8515625,-6.359375,-64.0,-67.0625,-3.130859375,-2.708984375,1.125,3.0625,0.5078125,-0.421875
-49.6875,-51.46875,-8.34375,-9.15625,-50.5625,-53.625,-3.716796875,-3.4296875,1.78125,3.0625,0.8125,-0.287109375
