s_PE_DO,s_PE_PO,w_PE_DO,w_PE_PO
-0.1875,0.3125,0.13671875,-0.12890625
-0.9375,1.75,-0.140625,0.140625
0.375,1.4375,0.0859375,-0.078125
-3.1875,4.5625,-1.17578125,1.17578125
-0.75,1.1875,-0.06640625,0.06640625
-0.9375,2.1875,-0.179443359375,0.179443359375
-1.4375,0.125,0.020904541015625,-0.020904541015625
-1.625,3.0625,-0.07421875,0.07421875
-4.625,3.375,0.021484375,-0.021484375
1.5,0.3125,0.2041015625,-0.2041015625
0.75,0.3125,0.326171875,-0.326171875
0.25,1.3125,0.015625,-0.015625
0.0,1.375,-0.2421875,0.2421875
2.5,-5.0,0.03271484375,-0.03271484375
0.9375,1.5,0.3564453125,-0.3564453125
2.4375,2.125,0.115234375,-0.115234375
-3.5,4.0,0.9716796875,-0.9716796875
-0.9375,2.0,0.169921875,-0.169921875
1.5,0.3125,-0.20703125,0.20703125
-1.875,4.3125,0.06640625,-0.06640625
0.0625,0.1875,0.359375,-0.359375
-1.875,1.9375,0.015625,-0.015625
-0.6875,3.0625,-0.1171875,0.1171875
0.9375,1.625,-0.04296875,0.04296875
1.3125,1.0625,0.2265625,-0.2265625
-0.3125,1.4375,0.44140625,-0.44140625
1.0625,0.3125,0.203125,-0.203125
-0.125,1.8125,0.076171875,-0.076171875
-0.5625,3.5,0.21484375,-0.21484375
-0.125,0.875,-0.15234375,0.15234375
-0.6875,3.0,0.0225830078125,-0.0225830078125
0.6875,-0.1875,0.150390625,-0.150390625
0.0625,0.625,-0.009765625,0.009765625
0.5625,1.1875,-0.05859375,0.05859375
-0.625,1.3125,0.15625,-0.15625
2.0625,-0.3125,0.802734375,-0.7998046875
-0.875,2.9375,-0.13671875,0.126953125
1.875,-0.4375,0.4296875,-0.4296875
0.4375,2.625,-0.01953125,0.01953125
-1.1875,1.6875,0.671875,-0.67578125
0.25,1.1875,-0.0667724609375,0.0682373046875
1.125,-0.5625,-0.1953125,0.1953125
0.0,1.25,-0.064453125,0.064453125
1.75,1.0,-0.109375,0.111328125
1.9375,0.125,0.27734375,-0.27734375
3.375,-1.5,0.4296875,-0.4296875
-0.3125,3.1875,-0.20703125,0.2109375
1.5,-0.875,0.068359375,-0.0703125
0.5,2.0,-0.12890625,0.12890625
-0.6875,4.4375,-0.5703125,0.546875
-0.375,1.8125,-0.03515625,0.03125
0.875,1.8125,0.06640625,-0.0703125
-0.25,2.5,-0.2421875,0.2421875
1.1875,1.0,0.15625,-0.1640625
-1.5625,3.3125,-0.2734375,0.267578125
-0.4375,1.25,-0.03125,0.02734375
-0.6875,2.6875,0.11865234375,-0.11865234375
-0.8125,2.625,-0.0234375,0.01953125
-0.0625,1.5,0.1953125,-0.1953125
0.3125,1.25,0.107421875,-0.103515625
-2.375,1.9375,-0.291015625,0.291015625
-0.4375,1.1875,0.072265625,-0.072265625
0.25,1.25,0.10546875,-0.10546875
0.4375,3.4375,-0.046875,0.05078125
0.1875,1.6875,0.05078125,-0.05078125
-0.5,2.9375,-0.00390625,0.00390625
-3.4375,4.8125,-0.01171875,0.0068359375
-7.0,8.75,0.01953125,-0.0078125
-1.8125,2.5625,0.05859375,-0.05859375
-3.0,4.3125,-0.46484375,0.4609375
-0.875,1.625,0.017578125,-0.009765625
0.875,1.125,-0.1796875,0.18359375
-1.1875,2.6875,-0.1015625,0.10546875
-1.5625,1.375,-0.2734375,0.265625
-2.0,2.5625,1.1875,-1.1953125
-1.25,4.1875,-0.00616455078125,0.0057373046875
-1.1875,2.25,-0.05859375,0.05859375
-1.5,2.3125,0.13037109375,-0.128662109375
2.0,-0.9375,-0.06640625,0.06640625
0.0,1.875,-0.0625,0.0625
0.375,0.9375,-0.4453125,0.4453125
1.125,-0.0625,0.037109375,-0.0390625
-2.625,4.5625,-0.46875,0.4609375
-0.5,0.5,-0.03125,0.0234375
-0.8125,2.1875,0.1171875,-0.109375
0.875,-0.6875,-0.07421875,0.07421875
4.1875,-1.875,0.01953125,-0.01953125
-2.0,2.375,0.228515625,-0.228515625
1.5625,1.5625,0.1640625,-0.1640625
0.375,0.6875,-0.00390625,0.00390625
-2.3125,3.0625,-0.0078125,0.01171875
-2.9375,2.0,0.2490234375,-0.2451171875
0.5625,4.6875,0.298828125,-0.298828125
0.9375,1.625,0.11328125,-0.109375
-0.125,0.9375,0.16796875,-0.16796875
1.5625,2.0625,0.1796875,-0.18359375
-0.375,0.4375,-0.609375,0.609375
0.25,0.375,0.0078125,-0.01171875
0.4375,-0.625,-0.185546875,0.1875
1.3125,0.0,0.1796875,-0.1796875
1.0625,-0.0625,0.0078125,-0.0078125
-0.25,3.0,0.208984375,-0.208984375
-0.1875,2.375,0.171875,-0.171875
1.6875,1.5625,-0.01171875,0.01171875
1.0625,-0.75,-0.01953125,0.01953125
1.75,-0.3125,0.04296875,-0.04296875
2.0,1.4375,-0.296875,0.296875
-1.375,3.625,0.0546875,-0.0546875
-2.5625,3.0625,-0.53125,0.53125
0.3125,2.25,0.7158203125,-0.7158203125
0.6875,-1.125,0.57421875,-0.57421875
-2.625,4.6875,0.078125,-0.078125
1.1875,1.625,-0.23828125,0.23828125
0.8125,-0.25,0.15234375,-0.15234375
1.125,0.8125,0.07421875,-0.07421875
-1.125,0.6875,-0.53515625,0.53515625
2.0625,-0.4375,-0.390625,0.390625
-1.5,2.3125,0.09375,-0.09130859375
2.0,3.3125,0.0078125,0.0
1.6875,-0.5,-0.126953125,0.130859375
-0.125,1.9375,0.3507080078125,-0.3504638671875
-0.8125,1.125,-0.37109375,0.37109375
1.625,1.6875,-0.1015625,0.10546875
0.6875,1.875,-0.33203125,0.328125
0.625,-0.875,0.6640625,-0.6640625
1.0625,1.5,-0.11328125,0.109375
0.25,1.0,0.3984375,-0.39453125
0.3125,1.1875,0.056640625,-0.056640625
-0.875,4.625,-0.1640625,0.1640625
-2.0625,1.1875,0.380859375,-0.384765625
2.125,1.1875,0.0234375,-0.021484375
-1.625,3.9375,0.12109375,-0.12109375
-3.0625,3.375,0.00634765625,-0.00634765625
2.0,0.375,-0.2578125,0.2578125
-0.6875,2.0,0.2109375,-0.2109375
-0.3125,1.5,0.130859375,-0.130859375
0.625,2.125,0.12890625,-0.12890625
1.625,0.125,0.296875,-0.296875
0.4375,0.5625,-0.3203125,0.3203125
0.125,1.4375,0.19140625,-0.19140625
-3.375,4.1875,-0.19140625,0.19140625
-0.875,2.3125,0.22265625,-0.22265625
-2.0,2.6875,0.01171875,-0.01171875
0.125,1.625,0.03515625,-0.03515625
-0.4375,2.5625,0.015625,-0.015625
0.9375,-0.5625,0.119140625,-0.119140625
1.375,0.125,0.046875,-0.046875
-0.875,0.75,0.4375,-0.4375
0.5625,2.375,-0.0625,0.0625
-1.4375,2.5625,0.248046875,-0.248046875
-0.75,2.4375,0.08642578125,-0.08642578125
-0.9375,2.9375,-0.0546875,0.0546875
-2.1875,3.0625,0.65234375,-0.65234375
0.1875,1.5,-0.107421875,0.107421875
0.75,0.8125,0.64453125,-0.64453125
6.125,-2.6875,2.131103515625,-2.131103515625
0.3125,1.625,0.0625,-0.0625
0.6875,0.8125,-0.380859375,0.380859375
-1.0625,2.5625,0.2548828125,-0.2548828125
0.25,0.625,-0.626953125,0.626953125
-0.9375,1.3125,-0.3125,0.3125
-0.3125,2.5625,0.28515625,-0.28515625
-0.1875,2.0625,0.072265625,-0.072265625
2.5,-0.5625,0.52734375,-0.52734375
1.4375,-0.375,0.169921875,-0.169921875
-1.3125,2.75,-0.1328125,0.1328125
0.25,1.9375,-0.337890625,0.337890625
-0.1875,0.8125,0.359375,-0.359375
-1.0,-0.1875,-0.25,0.25
-1.5,3.1875,0.40234375,-0.40234375
0.625,2.25,0.0045166015625,-0.0045166015625
-0.8125,2.4375,-0.546875,0.546875
-2.375,2.6875,-0.34375,0.34375
-0.8125,3.5,-0.177734375,0.177734375
-0.875,4.125,0.1279296875,-0.1279296875
-2.0,4.75,0.37890625,-0.37890625
1.625,0.8125,0.125,-0.125
1.8125,-0.8125,0.052734375,-0.052734375
-0.625,2.4375,-0.28125,0.28125
0.3125,1.125,0.12890625,-0.12890625
0.0625,2.0,0.19921875,-0.19921875
-0.625,4.6875,0.296875,-0.296875
-0.375,0.25,-0.52734375,0.52734375
-2.9375,4.3125,-0.16796875,0.16796875
-0.8125,2.6875,-0.193359375,0.193359375
0.75,0.625,-0.2890625,0.2890625
0.6875,1.3125,-0.21875,0.21875
-2.1875,3.125,-0.353515625,0.353515625
1.75,0.375,-0.109375,0.109375
1.1875,0.3125,0.263671875,-0.263671875
-0.4375,1.8125,0.5078125,-0.5078125
-0.375,2.25,-0.45703125,0.45703125
-1.6875,4.0625,0.59375,-0.59375
-0.5625,-0.3125,0.431640625,-0.431640625
-0.625,0.4375,-0.396484375,0.396484375
-1.25,3.125,-0.1484375,0.15625
0.6875,-0.75,0.19921875,-0.19921875
0.8125,0.875,0.22265625,-0.224609375
1.75,1.0625,0.00390625,0.0
-0.0625,2.4375,0.3203125,-0.3125
-1.25,3.9375,-0.8046875,0.8046875
-1.75,3.3125,0.087890625,-0.087890625
2.25,-0.4375,-0.095703125,0.099609375
-2.4375,3.0625,0.066162109375,-0.066162109375
-0.34375,2.5625,-0.06640625,0.0703125
1.5,-0.1875,0.84228515625,-0.84716796875
1.375,2.0,0.1640625,-0.1640625
0.8125,-0.9375,0.7734375,-0.7734375
0.3125,1.125,0.0390625,-0.0390625
-0.75,3.75,0.3876953125,-0.39208984375
2.5,0.5625,0.16796875,-0.1640625
0.3125,1.0625,-0.35546875,0.35546875
-0.4375,2.75,-0.0859375,0.08203125
-0.6875,2.25,0.078125,-0.078125
1.0,0.8125,1.34375,-1.33984375
-3.0,4.0,-0.23974609375,0.2412109375
-0.75,1.875,-0.31640625,0.31640625
1.3125,-0.3125,0.5859375,-0.5859375
1.0625,-0.375,0.78125,-0.77734375
-0.25,1.625,-0.62890625,0.6328125
0.75,1.875,-0.359375,0.359375
0.3125,1.1875,-0.501953125,0.501953125
1.375,0.625,0.509765625,-0.51171875
-1.875,3.0,-0.404296875,0.404296875
2.6875,-0.5,0.361328125,-0.361328125
2.75,-0.5,-0.20703125,0.20703125
-0.6875,2.8125,-0.10546875,0.10546875
-4.25,2.875,-0.0390625,0.0390625
-1.625,1.0625,0.25390625,-0.25390625
-0.0625,-0.3125,0.322265625,-0.322265625
0.0,2.125,-0.62109375,0.62109375
1.5625,-1.0,0.30078125,-0.30078125
-0.625,2.0,0.16015625,-0.16015625
-0.4375,3.125,-0.078125,0.078125
-0.3125,0.6875,0.099609375,-0.099609375
-2.875,2.4375,-0.00567626953125,0.00567626953125
-0.5,1.75,0.2216796875,-0.2216796875
-0.75,4.0625,-0.125,0.125
0.0,1.4375,-0.12890625,0.12890625
-2.0625,3.9375,-0.671875,0.671875
-0.1875,1.1875,0.380859375,-0.380859375
-3.0625,2.25,0.2421875,-0.2421875
2.375,-0.625,0.76953125,-0.76953125
1.5,-0.4375,0.3291015625,-0.328125
-1.5,4.8125,-1.08203125,1.07421875
0.25,1.125,0.7890625,-0.787109375
-1.6875,2.8125,0.27392578125,-0.2666015625
0.0625,2.375,-0.228515625,0.2265625
-0.9375,1.3125,-0.3359375,0.34375
2.0625,-1.6875,0.0234375,-0.02734375
1.0625,1.375,-0.12109375,0.119140625
-1.5625,4.0625,0.23046875,-0.232421875
-2.125,3.1875,-0.51171875,0.51171875
0.0,0.9375,0.46875,-0.46484375
-0.5625,2.5625,-0.0546875,0.0546875
1.3125,3.4375,-0.072265625,0.076171875
-0.5,1.625,0.193115234375,-0.197509765625
-0.875,2.125,0.2265625,-0.234375
1.25,0.875,-0.5390625,0.53125
-2.8125,4.0625,-0.28515625,0.28515625
-0.0625,0.75,-0.1875,0.1875
2.125,-0.3125,0.546875,-0.546875
0.25,-1.125,-0.14453125,0.14453125
-0.625,3.375,-0.7734375,0.7734375
0.625,-0.0625,-0.08203125,0.08203125
1.4375,1.6875,0.607421875,-0.607421875
-1.75,1.375,-0.34765625,0.34765625
1.0,-0.125,-0.0078125,0.0078125
-2.0625,4.3125,-0.70703125,0.70703125
0.4375,2.375,-0.404296875,0.404296875
0.6875,-0.3125,0.0,0.0
0.0625,2.0625,0.1171875,-0.1171875
1.0,0.125,0.189453125,-0.189453125
-0.4375,2.3125,-0.26171875,0.26171875
0.875,0.375,0.12890625,-0.12890625
-1.25,2.375,-0.2109375,0.2109375
1.5625,1.0,-0.2421875,0.2421875
-0.625,1.6875,-0.1064453125,0.1064453125
-2.6875,4.9375,0.05078125,-0.0498046875
1.25,1.375,-0.1328125,0.1328125
-2.6875,6.0625,-0.328125,0.3359375
0.5625,1.6875,-0.0703125,0.0625
-0.5,1.8125,-0.3671875,0.3671875
-0.875,1.6875,-0.671875,0.671875
1.375,-0.4375,0.060546875,-0.056640625
1.125,0.8125,0.3046875,-0.3115234375
1.375,-0.4375,0.18359375,-0.18359375
-2.0,3.0625,-0.046875,0.046875
1.0625,-0.6875,-0.01953125,0.01953125
1.625,0.1875,0.521484375,-0.5234375
-5.0625,3.4375,0.166015625,-0.1640625
0.8125,0.5625,0.0,0.0
0.625,0.5625,0.37890625,-0.37890625
-0.9375,2.125,-0.15625,0.150390625
-0.375,1.25,-0.10546875,0.1015625
-0.875,2.75,0.234375,-0.2421875
-1.5,1.75,0.1640625,-0.16796875
-1.5,1.34375,-0.69140625,0.6875
0.75,0.625,-0.0390625,0.04296875
-0.125,1.0,-0.00390625,0.0
-0.8125,1.4375,-0.13671875,0.134765625
-0.125,2.0,-0.074462890625,0.074462890625
0.8125,2.125,0.00390625,-0.00390625
1.625,1.0625,0.421875,-0.41796875
-0.3125,1.625,-0.015625,0.01171875
1.6875,-0.4375,0.2890625,-0.296875
-0.3125,2.625,-0.0703125,0.06640625
1.0,0.6875,0.5234375,-0.53125
2.3125,-0.6875,0.8046875,-0.794921875
0.0,2.4375,0.236328125,-0.236328125
0.375,1.0,0.05078125,-0.046875
-0.5625,2.5625,-0.1328125,0.130859375
0.25,3.6875,0.2333984375,-0.234375
-0.625,2.75,-0.2890625,0.28515625
2.375,-1.0,0.448974609375,-0.452880859375
-0.4375,1.5625,-0.5078125,0.50390625
0.8125,0.4375,0.15234375,-0.15625
0.9375,1.3125,0.15625,-0.15625
-0.75,0.3125,-0.1015625,0.09375
-2.6875,2.5625,-1.07421875,1.08203125
-1.9375,2.1875,-0.330078125,0.33203125
1.5,-0.6875,1.109375,-1.12109375
-0.375,3.125,0.525390625,-0.529296875
-3.3125,5.3125,-0.322265625,0.3203125
-1.125,0.6875,-0.072265625,0.0703125
1.9375,-0.5625,0.1484375,-0.1484375
-0.75,2.875,-0.4140625,0.41015625
-2.9375,5.9375,-0.2109375,0.2109375
0.5625,0.6875,0.078125,-0.078125
0.9375,0.125,0.36328125,-0.36328125
0.4375,0.625,0.025390625,-0.0390625
-0.125,2.5,0.0625,-0.06640625
0.1875,3.0625,0.359375,-0.359375
0.5625,1.0,0.19921875,-0.203125
0.375,-0.125,0.126953125,-0.126953125
0.0,2.25,-0.109375,0.1171875
-2.0625,2.25,-0.015625,0.0234375
1.1875,0.6875,0.0,-0.00390625
1.75,-1.0,0.2578125,-0.2578125
0.1875,2.375,0.154296875,-0.150390625
1.4375,0.0625,0.185546875,-0.1875
-0.125,3.875,0.484375,-0.48046875
-0.125,1.375,0.05078125,-0.05859375
-0.5,1.1875,0.55078125,-0.54296875
-1.8125,2.9375,0.35546875,-0.34765625
0.9375,1.125,-0.34765625,0.34765625
0.375,0.625,0.13671875,-0.134765625
-1.875,3.5,-0.0703125,0.068359375
0.8125,0.75,0.1796875,-0.1796875
-0.875,1.1875,-0.083984375,0.083984375
0.5625,-0.3125,-0.203125,0.20703125
1.6875,-1.8125,0.16796875,-0.1796875
-2.9375,4.125,0.3828125,-0.3831787109375
-0.8125,2.25,-0.4375,0.4375
-3.5625,4.4375,-0.015625,0.01953125
1.25,-0.25,-0.08984375,0.09375
0.1875,2.0,0.0390625,-0.0390625
2.0,0.125,-0.31640625,0.31640625
1.875,-0.4375,0.21484375,-0.21484375
-3.125,6.375,0.0419921875,-0.042236328125
0.1875,0.0,0.16796875,-0.16015625
1.8125,-1.0,0.64453125,-0.640625
0.3125,0.5625,0.19140625,-0.1875
3.6875,-0.6875,-0.29296875,0.28515625
-0.5625,2.375,-0.98046875,0.98046875
0.25,2.375,-0.08203125,0.078125
-0.25,0.25,0.2122802734375,-0.21142578125
-3.0625,2.5625,0.70703125,-0.701171875
-2.0625,4.5625,-0.57421875,0.58203125
-2.6875,3.6875,0.0625,-0.06640625
0.5625,0.875,0.15625,-0.16015625
-3.4375,4.8125,-0.3515625,0.3515625
0.5625,1.5,0.125,-0.12109375
0.0625,1.8125,-0.046875,0.0390625
-1.25,1.875,0.1640625,-0.1640625
0.0,2.375,0.04296875,-0.04296875
-0.4375,2.5625,0.4453125,-0.4453125
1.0625,0.5625,-0.28515625,0.28515625
0.5625,0.375,0.4296875,-0.42578125
0.4375,0.9375,0.15625,-0.1513671875
-1.5,1.9375,-0.16796875,0.169921875
0.25,1.6875,-0.421875,0.421875
1.6875,0.0625,0.3056640625,-0.310546875
1.8125,1.0,-0.765625,0.76171875
0.625,0.4375,-0.4658203125,0.4580078125
-0.625,2.0625,0.056640625,-0.060546875
0.3125,1.8125,0.029296875,-0.03125
-0.5,2.4375,-0.3203125,0.3203125
-3.0,3.125,0.09375,-0.09375
-0.3125,2.3125,0.16796875,-0.16796875
-0.3125,1.75,-0.03125,0.03125
-1.0,2.5625,0.537109375,-0.537109375
-0.875,2.3125,0.013671875,-0.013671875
-1.1875,4.1875,-0.5869140625,0.5869140625
2.1875,2.375,0.453125,-0.453125
0.75,-0.8125,-0.203125,0.203125
0.3125,1.9375,-0.044921875,0.044921875
1.375,0.75,0.19921875,-0.19921875
0.3125,0.5625,0.013671875,-0.013671875
0.125,0.5,0.546875,-0.546875
0.1875,-0.375,-0.005859375,0.005859375
1.25,-0.4375,-0.01513671875,0.01513671875
0.1875,0.875,-0.28515625,0.28515625
-0.5,-0.0625,-0.30078125,0.30078125
-4.9375,3.5,-0.44921875,0.44140625
-1.0,1.1875,0.0625,-0.05859375
-0.8125,3.0,0.7060546875,-0.7060546875
-1.625,3.625,0.0546875,-0.0546875
1.375,0.125,0.095703125,-0.09375
-0.4375,2.375,-1.5,1.5
-0.9375,4.1875,-0.00390625,0.00390625
-0.1875,1.25,-0.037109375,0.037109375
0.0,2.4375,0.19140625,-0.1875
-3.4375,4.75,0.139892578125,-0.141845703125
-1.5,1.3125,-0.015625,0.01953125
0.875,0.0625,0.1015625,-0.1015625
-2.4375,2.625,0.154296875,-0.154296875
0.625,0.4375,-0.27734375,0.2734375
1.375,-0.0625,-0.0390625,0.0390625
-1.375,3.125,-0.109375,0.109375
-4.6875,4.6875,-0.11328125,0.1162109375
0.8125,0.5625,0.263671875,-0.26171875
1.375,-0.1875,1.052734375,-1.0537109375
0.0625,1.875,-0.11328125,0.109375
-1.375,1.9375,-0.318359375,0.31640625
-1.375,2.0,0.013671875,-0.013671875
0.375,0.6875,-0.1171875,0.1171875
0.8125,0.75,0.1337890625,-0.1298828125
-0.125,1.5,0.1591796875,-0.15625
-1.0625,3.4375,-0.00146484375,0.00390625
-0.6875,1.1875,0.2109375,-0.2109375
-3.8125,5.0625,-0.1015625,0.09765625
0.875,0.5,0.10546875,-0.1015625
-0.25,1.5,0.30859375,-0.3134765625
1.5625,-1.6875,0.431884765625,-0.4329833984375
0.875,3.0,0.52001953125,-0.5205078125
0.75,-0.125,-0.42578125,0.42578125
2.5,-0.3125,0.07421875,-0.0625
-2.1875,3.375,-0.8984375,0.890625
0.5625,0.9375,0.263671875,-0.26171875
0.375,0.75,-0.13330078125,0.13330078125
-2.1875,1.625,0.28125,-0.27734375
0.4375,-0.0625,-0.0078125,0.0078125
-0.8125,3.5625,-0.7890625,0.7890625
-1.5,3.125,0.08984375,-0.08984375
2.125,-0.875,-0.36181640625,0.3623046875
-1.125,2.0625,-0.33203125,0.3359375
-2.5,4.625,0.029541015625,-0.0291748046875
-0.8125,3.8125,0.015625,-0.01171875
-1.0625,3.5625,0.23828125,-0.23828125
-0.125,0.4375,-0.099609375,0.09765625
1.0,-0.5,1.46875,-1.462890625
-3.5625,4.0,-0.212890625,0.208984375
-1.4375,2.5,0.2607421875,-0.262939453125
0.8125,0.3125,0.09765625,-0.09765625
-1.5,3.1875,-0.27734375,0.27734375
-0.5,-0.125,0.16943359375,-0.1700439453125
-3.375,6.6875,-1.24609375,1.25
1.4375,-0.4375,0.03515625,-0.03515625
-0.5,1.9375,0.078125,-0.078125
1.3125,1.0,-0.322265625,0.326171875
-2.3125,2.3125,-0.05078125,0.05078125
1.1875,2.3125,-0.0859375,0.08203125
-1.6875,1.5,-0.1171875,0.11865234375
0.9375,2.0625,0.26171875,-0.26171875
0.0625,1.1875,-0.23046875,0.2265625
-0.125,0.125,-0.203125,0.20703125
0.6875,0.0625,0.099609375,-0.099609375
1.125,0.0625,0.140625,-0.140625
-1.125,4.6875,0.41796875,-0.41796875
0.25,1.1875,0.435546875,-0.435546875
-3.375,4.75,-0.7265625,0.7265625
0.8125,0.5625,0.07421875,-0.07421875
1.375,0.75,0.3984375,-0.3984375
0.5625,2.5625,0.525390625,-0.525390625
1.4375,-1.1875,0.19921875,-0.19921875
1.625,1.5,0.05859375,-0.05859375
0.4375,0.5625,0.0439453125,-0.0439453125
1.75,0.4375,0.029296875,-0.029296875
0.8125,3.0625,-0.076171875,0.076171875
0.3125,1.0625,0.0625,-0.0625
-2.25,2.6875,-0.015625,0.015625
-0.5,0.75,0.373046875,-0.373046875
1.4375,-0.6875,0.2109375,-0.2109375
-1.0,2.0625,0.068359375,-0.068359375
1.25,-1.0,0.287109375,-0.287109375
1.25,0.1875,-0.02734375,0.02734375
-0.25,2.25,0.275390625,-0.275390625
1.25,1.1875,0.41796875,-0.41796875
-0.75,2.625,-0.849609375,0.849609375
0.6875,2.1875,-0.109375,0.109375
-0.8125,2.4375,0.0,0.0
-0.6875,3.625,0.015625,-0.015625
0.0625,1.5,0.142578125,-0.142578125
-1.0625,6.0625,-0.578125,0.578125
1.3125,1.625,0.7998046875,-0.7998046875
-3.375,4.0625,0.4921875,-0.4921875
0.9375,-0.25,0.53125,-0.53125
-0.4375,2.3125,0.087890625,-0.087890625
-1.8125,2.625,-0.0048828125,0.004150390625
0.625,0.5,-0.19140625,0.19140625
-1.875,4.5,-0.0546875,0.068359375
-0.5,2.25,0.16015625,-0.158203125
-1.4375,3.8125,0.4140625,-0.40234375
-1.9375,3.0,-0.33203125,0.33203125
0.25,2.9375,0.212890625,-0.216796875
0.125,0.9375,-0.125,0.125
0.8125,0.6875,-0.9453125,0.9453125
0.75,2.75,-0.0703125,0.0703125
-0.75,0.9375,0.193359375,-0.18359375
-0.8125,0.4375,0.1875,-0.18359375
3.0,-0.1875,0.1953125,-0.203125
-0.3125,2.8125,-0.25,0.25
3.5,-1.1875,0.06640625,-0.0625
1.375,1.6875,0.107421875,-0.10546875
-0.625,4.0625,0.2109375,-0.2109375
-2.875,4.53125,-0.19140625,0.19140625
0.125,1.3125,0.234375,-0.228515625
-0.4375,2.6875,-0.109375,0.109375
1.4375,-0.3125,-0.234375,0.2421875
0.1875,0.125,-0.46875,0.47265625
0.25,0.75,-0.21875,0.21875
1.3125,0.375,0.7607421875,-0.7626953125
0.75,2.5,-0.00390625,0.0
-4.0,2.625,-0.19921875,0.203125
1.4375,-0.6875,0.26953125,-0.26953125
1.25,0.1875,-0.23828125,0.2421875
0.875,0.25,-0.0546875,0.0546875
0.4375,1.1875,0.50390625,-0.51171875
-0.625,3.1875,-0.390625,0.37890625
-0.1875,2.5625,0.099609375,-0.09765625
-0.5,0.875,0.1484375,-0.1484375
-0.0625,1.25,-0.03515625,0.03515625
-0.375,3.3125,0.125,-0.125
0.875,1.0625,-0.328125,0.328125
-0.1875,1.0625,-0.01171875,0.01171875
-0.0625,0.4375,0.18359375,-0.18359375
0.75,0.75,0.44140625,-0.44140625
0.6875,1.75,0.1796875,-0.1796875
-2.1875,4.125,-0.2734375,0.2734375
-0.125,0.4375,0.16796875,-0.16796875
1.5,-0.9375,0.1953125,-0.1953125
0.8125,2.3125,-0.2265625,0.2265625
0.875,0.1875,-0.1953125,0.1953125
0.25,0.6875,0.15234375,-0.15234375
1.5,-0.75,0.056640625,-0.056640625
1.5625,-1.0625,0.283203125,-0.283203125
-2.625,2.3125,-0.06640625,0.06640625
-2.1875,2.6875,0.029296875,-0.029296875
-0.5625,2.6875,0.283447265625,-0.283447265625
1.0625,0.6875,0.32421875,-0.32421875
2.3125,1.6875,0.099609375,-0.099609375
-1.9375,5.375,-0.140625,0.140625
-0.375,0.9375,0.048828125,-0.048828125
-0.6875,2.0,-0.125,0.125
-0.375,1.5625,0.123046875,-0.123046875
1.25,-0.5,0.109375,-0.109375
0.625,1.25,0.06640625,-0.06640625
-1.0,2.0,-0.357421875,0.357421875
-0.4375,1.8125,0.078125,-0.078125
0.375,1.625,-0.1640625,0.1640625
-0.8125,1.75,-0.17578125,0.17578125
2.375,-1.5625,0.169921875,-0.169921875
0.375,1.5625,-0.484375,0.482421875
-3.6875,4.25,-0.20703125,0.2109375
1.375,0.3125,0.13671875,-0.140625
-0.5625,2.0625,0.115234375,-0.115234375
-1.125,1.75,-0.08984375,0.09375
1.8125,-0.4375,-0.0234375,0.0234375
0.4375,2.375,0.63037109375,-0.62939453125
-0.125,1.875,0.0546875,-0.05859375
0.8125,1.0625,0.3857421875,-0.3857421875
0.625,2.4375,-0.30078125,0.30078125
-0.25,1.5,0.046875,-0.046875
-0.1875,1.4375,-0.111328125,0.11328125
1.25,1.375,-0.056640625,0.05859375
-1.6875,3.125,-0.19140625,0.18359375
0.75,1.9375,0.33203125,-0.33984375
-2.0,2.125,-1.15625,1.15625
2.4375,0.0,0.10101318359375,-0.10101318359375
3.375,-1.375,0.40234375,-0.40234375
-0.1875,2.0,-0.0859375,0.0859375
-1.0,0.8125,-0.2578125,0.2578125
2.25,-0.125,0.171875,-0.171875
-0.625,2.25,0.2421875,-0.2421875
-0.125,0.8125,-0.3359375,0.3359375
-0.5,0.8125,0.123046875,-0.123046875
-3.0625,3.875,0.03515625,-0.03515625
-2.25,2.8125,0.05859375,-0.05859375
-0.875,1.1875,-0.2373046875,0.2373046875
0.3125,1.1875,0.1484375,-0.1484375
5.1875,-3.3125,-0.080078125,0.080078125
0.375,2.6875,-0.484375,0.484375
-1.0,1.3125,0.12890625,-0.12890625
-0.1875,1.5625,0.01171875,-0.01171875
1.75,1.5625,0.59375,-0.59375
-0.625,2.3125,0.08203125,-0.08203125
0.625,1.0625,-0.1513671875,0.1513671875
-0.875,1.8125,-0.00830078125,0.00830078125
2.375,-0.4375,0.4140625,-0.4140625
-1.3125,3.625,0.2646484375,-0.2646484375
1.75,0.1875,0.45703125,-0.45703125
-1.125,3.25,0.03814697265625,-0.03814697265625
1.1875,0.4375,0.224609375,-0.224609375
1.125,2.0625,0.2210693359375,-0.2210693359375
-0.6875,3.4375,0.228515625,-0.228515625
-0.3125,-0.8125,0.015625,-0.015625
0.0625,0.9375,0.0625,-0.0625
0.25,3.5,-0.09765625,0.09765625
1.5625,0.125,-0.298828125,0.298828125
-0.9375,3.125,-0.42578125,0.42578125
1.875,-0.5,-0.203125,0.203125
0.5,-0.5625,0.017578125,-0.017578125
-0.125,-1.9375,0.0859375,-0.0859375
0.0,2.375,-0.640625,0.640625
-0.25,2.4375,-0.1484375,0.1484375
-0.1875,1.6875,-0.2421875,0.2421875
0.0,1.5625,0.4169921875,-0.4169921875
-1.375,3.5625,-0.046875,0.046875
0.5,0.5625,0.052734375,-0.052734375
