s_cong_DO,s_inc_DO,w_cong_DO,w_inc_DO,s_cong_PO,s_inc_PO,w_cong_PO,w_inc_PO,s_PE_DO,s_PE_PO
-67.0,-67.625,-4.99609375,-4.98046875,-69.125,-69.9375,-4.90625,-5.09765625,0.625,0.8125
-64.3125,-66.875,-7.1640625,-7.37890625,-68.125,-67.5,-5.93359375,-6.0625,2.5625,-0.625
-71.25,-70.25,-5.94921875,-5.76953125,-73.25,-76.4375,-5.265625,-5.60546875,-1.0,3.1875
-66.8125,-65.8125,-8.6171875,-8.5390625,-66.4375,-67.625,-3.51171875,-3.658203125,-1.0,1.1875
-67.5625,-69.5,-4.81640625,-5.06640625,-70.75,-70.0625,-4.51171875,-4.9609375,1.9375,-0.6875
-65.25,-69.0,-6.984375,-7.50390625,-70.8125,-70.3125,-6.21875,-6.06640625,3.75,-0.5
-75.625,-75.5,-13.03125,-13.21875,-75.625,-77.75,-5.51171875,-5.6328125,-0.125,2.125
-53.53125,-56.4375,-5.703125,-5.71875,-57.9375,-58.5625,-4.578125,-4.546875,2.90625,0.625
-64.375,-67.25,-4.4609375,-4.70703125,-67.875,-70.625,-4.5546875,-4.83984375,2.875,2.75
-74.8125,-78.8125,-8.265625,-8.328125,-80.25,-79.3125,-3.384765625,-3.787109375,4.0,-0.9375
-67.5625,-65.9375,-7.23828125,-7.27734375,-67.0625,-71.9375,-5.203125,-5.390625,-1.625,4.875
-57.8125,-59.40625,-4.89453125,-5.06640625,-59.03125,-61.15625,-5.09765625,-5.17578125,1.59375,2.125
-65.0625,-67.875,-9.1953125,-9.1171875,-70.0,-69.3125,-5.7421875,-5.91015625,2.8125,-0.6875
-68.75,-70.1875,-6.71484375,-6.90234375,-70.75,-72.375,-5.51953125,-5.82421875,1.4375,1.625
-74.125,-75.1875,-8.2109375,-8.2109375,-76.3125,-77.375,-4.4921875,-4.74609375,1.0625,1.0625
-64.25,-64.6875,-4.4140625,-4.65625,-66.375,-68.0,-4.6875,-4.625,0.4375,1.625
-69.5625,-69.75,-6.91796875,-7.13671875,-70.875,-71.875,-4.45703125,-4.8125,0.1875,1.0
-62.5,-63.8125,-5.89453125,-6.25390625,-63.59375,-64.6875,-3.857421875,-4.15625,1.3125,1.09375
-62.90625,-66.25,-5.640625,-6.30078125,-70.375,-69.3125,-3.6796875,-4.08203125,3.34375,-1.0625
-64.5625,-68.125,-5.828125,-6.03515625,-68.0,-67.625,-4.7578125,-4.99609375,3.5625,-0.375
-64.75,-66.0625,-5.95703125,-6.078125,-69.375,-72.0625,-5.65234375,-5.68359375,1.3125,2.6875
-70.6875,-73.6875,-5.109375,-5.046875,-73.25,-74.875,-4.24609375,-4.5859375,3.0,1.625
-66.625,-69.75,-6.86328125,-7.33984375,-71.5,-70.5625,-3.849609375,-4.296875,3.125,-0.9375
-57.25,-61.4375,-6.0546875,-6.1484375,-61.03125,-63.1875,-5.76953125,-5.93359375,4.1875,2.15625
-63.34375,-64.625,-5.9453125,-5.984375,-67.375,-69.125,-4.93359375,-5.265625,1.28125,1.75
-66.4375,-67.9375,-7.97265625,-8.109375,-70.8125,-71.6875,-6.23046875,-6.25,1.5,0.875
-66.25,-66.75,-10.8203125,-11.0546875,-67.9375,-70.1875,-3.767578125,-4.0703125,0.5,2.25
-60.34375,-64.0,-4.83203125,-4.97265625,-65.125,-66.0625,-4.57421875,-4.77734375,3.65625,0.9375
-70.875,-72.4375,-5.71875,-5.9296875,-77.3125,-77.1875,-3.578125,-3.732421875,1.5625,-0.125
-77.625,-77.3125,-8.7734375,-8.9375,-78.375,-81.5,-6.40625,-6.6640625,-0.3125,3.125
-65.3125,-66.625,-5.85546875,-6.3515625,-70.875,-72.0,-4.34765625,-4.5,1.3125,1.125
-62.875,-64.5,-5.796875,-6.28125,-67.625,-69.125,-5.3125,-5.8984375,1.625,1.5
-70.125,-71.375,-8.2578125,-8.25,-72.125,-72.5625,-3.8828125,-3.9609375,1.25,0.4375
-66.0625,-66.375,-3.8359375,-3.701171875,-69.375,-71.9375,-5.23828125,-5.3203125,0.3125,2.5625
-60.59375,-62.5625,-6.57421875,-6.73828125,-64.375,-64.125,-5.56640625,-5.7890625,1.96875,-0.25
-70.25,-71.0625,-7.8359375,-7.796875,-71.875,-72.75,-5.609375,-5.78125,0.8125,0.875
-57.25,-60.84375,-6.578125,-6.84765625,-64.5,-65.0,-5.82421875,-6.2265625,3.59375,0.5
-61.03125,-63.65625,-5.68359375,-6.015625,-66.9375,-68.3125,-4.84765625,-5.28515625,2.625,1.375
-67.75,-70.1875,-5.13671875,-5.3828125,-71.875,-71.0,-4.484375,-4.671875,2.4375,-0.875
-61.78125,-64.1875,-7.51171875,-7.625,-65.9375,-65.6875,-5.41796875,-5.7890625,2.40625,-0.25
-61.28125,-64.5625,-5.4765625,-5.796875,-62.40625,-64.625,-2.98046875,-2.947265625,3.28125,2.21875
-68.625,-70.0625,-6.65234375,-6.5859375,-70.5625,-71.5,-4.3515625,-4.69140625,1.4375,0.9375
-51.4375,-54.53125,-5.57421875,-5.33984375,-53.8125,-55.875,-6.2109375,-6.48046875,3.09375,2.0625
-69.0625,-70.125,-9.109375,-8.9921875,-72.5,-73.0625,-4.9609375,-5.1171875,1.0625,0.5625
-64.1875,-66.1875,-9.46875,-9.7734375,-69.75,-70.125,-5.05078125,-5.48046875,2.0,0.375
-59.5625,-62.375,-10.0546875,-10.4921875,-65.0,-67.75,-5.75390625,-5.80859375,2.8125,2.75
-76.125,-77.0,-8.671875,-8.484375,-76.875,-78.625,-5.2890625,-5.45703125,0.875,1.75
-59.5,-64.375,-4.7421875,-4.69140625,-66.1875,-66.5625,-5.14453125,-5.34765625,4.875,0.375
-69.8125,-70.9375,-8.71875,-9.046875,-74.5,-75.875,-2.9921875,-3.599609375,1.125,1.375
-74.0625,-75.625,-5.3984375,-5.6875,-74.5,-75.75,-3.55078125,-3.80859375,1.5625,1.25
-62.15625,-64.1875,-5.5078125,-5.4296875,-65.5625,-66.6875,-5.2734375,-5.36328125,2.03125,1.125
-70.875,-70.875,-8.78125,-8.6484375,-76.625,-77.3125,-4.8671875,-4.93359375,0.0,0.6875
-69.375,-71.1875,-5.4765625,-5.62109375,-72.25,-72.3125,-5.91015625,-6.21484375,1.8125,0.0625
-70.5,-71.875,-9.890625,-10.2109375,-74.5625,-73.875,-3.283203125,-3.42578125,1.375,-0.6875
-68.75,-68.0625,-7.390625,-7.203125,-68.5625,-71.0625,-6.84765625,-6.67578125,-0.6875,2.5
-61.875,-64.375,-5.7421875,-6.35546875,-67.5625,-69.3125,-3.541015625,-4.234375,2.5,1.75
-64.75,-67.9375,-4.55859375,-4.578125,-68.375,-69.1875,-6.2421875,-6.21875,3.1875,0.8125
-68.0625,-69.0625,-7.875,-8.0078125,-71.5,-71.9375,-4.57421875,-4.609375,1.0,0.4375
-63.71875,-65.8125,-8.0859375,-8.0703125,-68.8125,-68.625,-4.97265625,-5.16015625,2.09375,-0.1875
-64.625,-67.0,-8.171875,-8.78125,-67.9375,-68.75,-4.63671875,-4.77734375,2.375,0.8125
-56.53125,-57.0,-3.068359375,-3.212890625,-59.0625,-60.6875,-4.22265625,-4.6796875,0.46875,1.625
-70.875,-71.75,-9.0546875,-9.2265625,-74.875,-75.4375,-5.28125,-5.4921875,0.875,0.5625
-68.9375,-69.0,-8.984375,-9.484375,-71.9375,-75.0625,-4.453125,-4.84375,0.0625,3.125
-58.34375,-61.625,-5.6328125,-5.9375,-62.90625,-63.125,-4.91796875,-5.203125,3.28125,0.21875
-69.3125,-74.875,-5.25390625,-5.60546875,-77.0,-74.375,-5.71484375,-6.01171875,5.5625,-2.625
-80.5,-79.0,-11.015625,-11.484375,-81.1875,-84.75,-3.361328125,-3.671875,-1.5,3.5625
-61.625,-61.9375,-2.775390625,-2.6640625,-63.5625,-65.4375,-5.3984375,-5.5859375,0.3125,1.875
-78.4375,-78.375,-6.6015625,-6.46875,-80.3125,-80.6875,-5.5078125,-5.31640625,-0.0625,0.375
-60.625,-60.96875,-5.1328125,-5.09765625,-62.1875,-63.84375,-4.01953125,-4.42578125,0.34375,1.65625
-67.5625,-69.25,-7.01171875,-7.02734375,-71.3125,-71.3125,-5.32421875,-5.38671875,1.6875,0.0
-67.875,-68.875,-7.5703125,-7.703125,-66.5625,-69.5625,-4.5546875,-4.65625,1.0,3.0
-73.4375,-74.5,-6.828125,-6.6875,-75.375,-76.0,-5.87890625,-6.35546875,1.0625,0.625
-59.21875,-61.5625,-9.953125,-10.5234375,-61.46875,-63.375,-5.94921875,-6.19140625,2.34375,1.90625
-64.25,-66.6875,-9.8828125,-10.015625,-66.3125,-65.75,-4.81640625,-5.265625,2.4375,-0.5625
-70.5625,-70.3125,-6.0390625,-6.37890625,-73.6875,-76.125,-6.16015625,-6.109375,-0.25,2.4375
-64.8125,-67.25,-7.390625,-7.3359375,-69.1875,-70.0,-6.2109375,-6.37109375,2.4375,0.8125
-68.75,-71.1875,-4.6171875,-4.95703125,-71.75,-73.3125,-5.4609375,-5.734375,2.4375,1.5625
-68.5,-69.5,-5.21875,-5.3046875,-72.875,-72.9375,-2.5390625,-2.95703125,1.0,0.0625
-60.15625,-64.0625,-6.81640625,-7.2265625,-66.6875,-68.875,-3.66015625,-4.09375,3.90625,2.1875
-57.5,-62.6875,-9.25,-9.40625,-64.4375,-65.0625,-4.8515625,-5.2265625,5.1875,0.625
-65.1875,-67.625,-9.1640625,-9.359375,-71.3125,-70.8125,-5.3046875,-5.6875,2.4375,-0.5
-58.59375,-60.3125,-5.09375,-4.74609375,-64.0,-64.75,-5.07421875,-5.5,1.71875,0.75
-62.78125,-66.1875,-5.47265625,-5.56640625,-66.0625,-65.0,-5.7734375,-5.765625,3.40625,-1.0625
-60.0,-62.25,-5.0625,-5.0546875,-65.0,-65.1875,-6.1171875,-6.23828125,2.25,0.1875
-76.375,-78.0,-6.671875,-7.03125,-78.1875,-78.3125,-5.12109375,-5.234375,1.625,0.125
-67.375,-68.9375,-5.09765625,-5.2421875,-68.5625,-68.9375,-3.33984375,-3.623046875,1.5625,0.375
-68.0625,-69.875,-5.5859375,-5.69921875,-71.1875,-71.375,-4.921875,-4.90234375,1.8125,0.1875
-72.0,-73.375,-6.14453125,-6.27734375,-73.9375,-75.4375,-4.7265625,-4.9296875,1.375,1.5
-70.125,-71.625,-6.14453125,-6.09375,-73.25,-73.25,-4.58203125,-4.6875,1.5,0.0
-70.6875,-69.8125,-5.8671875,-6.1796875,-72.0625,-74.3125,-3.6875,-3.9453125,-0.875,2.25
-67.6875,-68.75,-7.5390625,-7.8203125,-69.625,-71.625,-4.19140625,-4.48828125,1.0625,2.0
-69.125,-71.8125,-11.7890625,-12.109375,-73.75,-72.875,-3.841796875,-4.19140625,2.6875,-0.875
-71.8125,-72.0,-7.41796875,-7.765625,-75.5,-77.125,-7.4140625,-7.42578125,0.1875,1.625
-70.1875,-72.0625,-9.671875,-9.9453125,-74.625,-74.75,-5.42578125,-5.72265625,1.875,0.125
-57.0625,-58.8125,-5.93359375,-5.81640625,-61.96875,-61.75,-5.32421875,-5.54296875,1.75,-0.21875
-67.0625,-68.4375,-7.796875,-7.78515625,-72.1875,-72.8125,-5.16015625,-5.48828125,1.375,0.625
-69.1875,-70.5,-4.85546875,-4.94921875,-70.9375,-70.875,-5.78125,-5.9609375,1.3125,-0.0625
-67.5625,-69.625,-9.3203125,-9.53125,-72.125,-71.375,-2.927734375,-3.142578125,2.0625,-0.75
-61.78125,-65.375,-7.40625,-7.484375,-67.6875,-69.25,-3.578125,-4.3515625,3.59375,1.5625
-69.1875,-73.125,-5.31640625,-5.453125,-75.6875,-74.4375,-5.5390625,-5.8359375,3.9375,-1.25
-60.03125,-61.03125,-8.5,-8.4609375,-62.125,-63.34375,-5.75,-5.97265625,1.0,1.21875
-62.9375,-65.8125,-5.04296875,-5.0703125,-65.375,-66.6875,-7.359375,-7.484375,2.875,1.3125
-66.4375,-66.0,-9.8515625,-10.1015625,-68.375,-70.9375,-3.783203125,-3.90625,-0.4375,2.5625
-71.3125,-73.125,-6.98046875,-7.33984375,-74.3125,-74.1875,-5.44140625,-5.4453125,1.8125,-0.125
-65.6875,-64.9375,-6.73828125,-6.86328125,-64.5625,-66.125,-3.396484375,-3.66796875,-0.75,1.5625
-61.6875,-61.40625,-4.6640625,-4.78515625,-64.625,-66.5,-5.50390625,-5.70703125,-0.28125,1.875
-63.9375,-66.875,-7.14453125,-7.671875,-70.125,-69.875,-5.0,-5.140625,2.9375,-0.25
-60.03125,-60.6875,-7.734375,-8.2421875,-67.0625,-68.25,-6.1953125,-6.203125,0.65625,1.1875
-67.25,-67.8125,-10.421875,-10.6015625,-70.6875,-72.8125,-3.5390625,-3.9453125,0.5625,2.125
-67.625,-70.9375,-6.55078125,-6.90234375,-75.0,-73.8125,-4.13671875,-4.34765625,3.3125,-1.1875
-67.9375,-71.5625,-6.79296875,-7.44921875,-74.5,-74.75,-6.3046875,-6.3515625,3.625,0.25
-70.125,-71.8125,-9.359375,-9.40625,-74.5625,-75.25,-3.05859375,-3.27734375,1.6875,0.6875
-74.75,-70.5625,-7.796875,-7.65625,-68.5,-74.25,-6.12109375,-6.546875,-4.1875,5.75
-59.28125,-60.0,-6.9140625,-7.3359375,-63.875,-65.1875,-3.953125,-4.37890625,0.71875,1.3125
-58.78125,-61.28125,-5.515625,-5.98046875,-63.375,-64.125,-3.388671875,-3.783203125,2.5,0.75
-67.875,-69.0,-9.515625,-9.359375,-69.5625,-70.75,-3.951171875,-4.1171875,1.125,1.1875
-57.84375,-60.0625,-7.8203125,-7.703125,-58.6875,-59.78125,-4.4453125,-4.4140625,2.21875,1.09375
-61.34375,-60.84375,-4.65625,-4.76171875,-61.5625,-63.5,-5.70703125,-5.80859375,-0.5,1.9375
-67.5625,-69.125,-11.28125,-11.46875,-70.875,-72.0,-6.3828125,-6.44921875,1.5625,1.125
-69.5625,-70.9375,-4.96484375,-5.42578125,-74.6875,-75.875,-4.41796875,-4.78125,1.375,1.1875
-56.0,-57.71875,-5.015625,-5.390625,-59.75,-62.875,-5.0390625,-5.23828125,1.71875,3.125
-66.1875,-67.625,-4.6875,-4.8359375,-69.0625,-70.0625,-5.59375,-5.6796875,1.4375,1.0
-62.4375,-63.0,-6.015625,-6.44140625,-65.125,-65.75,-5.828125,-6.1796875,0.5625,0.625
-68.25,-70.3125,-7.33203125,-7.7890625,-72.875,-73.125,-3.701171875,-3.712890625,2.0625,0.25
-67.1875,-66.0625,-10.9453125,-10.7890625,-68.375,-72.0,-4.22265625,-4.51171875,-1.125,3.625
-57.25,-59.84375,-4.00390625,-4.10546875,-61.40625,-60.8125,-4.84375,-5.0390625,2.59375,-0.59375
-57.6875,-59.5,-5.19140625,-5.5859375,-61.8125,-63.34375,-4.921875,-5.09765625,1.8125,1.53125
-67.375,-68.875,-4.78515625,-4.64453125,-69.75,-70.125,-5.48046875,-5.53125,1.5,0.375
-66.125,-68.9375,-9.9296875,-10.53125,-72.0,-72.0625,-4.2265625,-4.33203125,2.8125,0.0625
-62.96875,-65.6875,-7.9140625,-8.1015625,-66.375,-66.3125,-4.70703125,-4.75,2.71875,-0.0625
-57.3125,-57.71875,-10.59375,-10.375,-61.59375,-64.5,-3.78125,-3.99609375,0.40625,2.90625
-66.5,-70.8125,-7.0234375,-7.57421875,-69.5,-69.1875,-7.3984375,-7.31640625,4.3125,-0.3125
-52.375,-54.09375,-8.0625,-8.203125,-56.40625,-59.3125,-5.5546875,-5.8203125,1.71875,2.90625
-62.71875,-64.8125,-5.01171875,-5.12890625,-63.40625,-63.5,-4.07421875,-4.34765625,2.09375,0.09375
-64.625,-66.375,-6.453125,-6.953125,-67.125,-69.4375,-4.796875,-5.06640625,1.75,2.3125
-68.5625,-69.9375,-5.9296875,-5.83984375,-70.8125,-71.0625,-5.26171875,-5.14453125,1.375,0.25
-63.3125,-66.0,-7.60546875,-7.65234375,-68.125,-67.4375,-4.57421875,-4.59765625,2.6875,-0.6875
-49.40625,-50.25,-3.669921875,-4.03125,-54.5,-55.40625,-6.32421875,-6.375,0.84375,0.90625
-65.125,-66.4375,-6.00390625,-6.26171875,-69.0,-68.625,-5.44921875,-5.3828125,1.3125,-0.375
-75.1875,-75.625,-6.57421875,-6.84765625,-78.4375,-80.8125,-5.48046875,-5.69140625,0.4375,2.375
-63.8125,-62.8125,-7.828125,-7.85546875,-65.25,-68.9375,-5.5390625,-5.66796875,-1.0,3.6875
-67.9375,-69.75,-5.8203125,-5.98828125,-72.25,-73.9375,-3.75,-4.4453125,1.8125,1.6875
-61.8125,-65.125,-6.56640625,-6.86328125,-64.4375,-64.375,-4.87109375,-5.41796875,3.3125,-0.0625
-67.125,-68.5,-6.91015625,-6.62890625,-66.0,-67.9375,-5.0625,-5.37890625,1.375,1.9375
-75.8125,-76.1875,-6.5703125,-6.81640625,-77.25,-79.0625,-5.87109375,-6.0546875,0.375,1.8125
-81.625,-83.25,-6.1953125,-6.21875,-83.75,-84.5,-3.8984375,-4.16015625,1.625,0.75
-68.4375,-72.4375,-7.19140625,-7.328125,-71.5,-73.0,-4.3046875,-4.32421875,4.0,1.5
-57.875,-60.625,-10.90625,-10.96875,-60.5,-65.0,-4.8984375,-5.53515625,2.75,4.5
-70.1875,-70.8125,-6.75,-6.6875,-71.375,-72.0625,-5.9921875,-6.078125,0.625,0.6875
-63.125,-64.875,-6.12109375,-6.78125,-68.375,-69.625,-5.9765625,-5.94921875,1.75,1.25
-63.28125,-61.65625,-6.828125,-7.06640625,-66.1875,-69.8125,-5.7734375,-5.96875,-1.625,3.625
-61.46875,-64.8125,-7.83203125,-8.1015625,-65.0625,-66.625,-3.955078125,-4.11328125,3.34375,1.5625
-61.75,-60.84375,-4.7265625,-4.671875,-62.8125,-64.625,-5.26953125,-5.25,-0.90625,1.8125
-57.28125,-58.09375,-8.8046875,-8.7734375,-60.46875,-62.125,-5.59375,-5.54296875,0.8125,1.65625
-66.625,-65.4375,-8.59375,-8.5703125,-69.1875,-72.375,-3.11328125,-3.603515625,-1.1875,3.1875
-70.875,-73.125,-6.2265625,-6.4453125,-73.9375,-75.375,-3.890625,-4.12109375,2.25,1.4375
-60.46875,-63.625,-6.984375,-7.19140625,-64.625,-65.0625,-7.1015625,-6.953125,3.15625,0.4375
-79.6875,-80.5,-4.57421875,-4.72265625,-82.5625,-82.75,-4.81640625,-5.0390625,0.8125,0.1875
-69.75,-70.125,-5.51953125,-5.58203125,-74.1875,-75.75,-4.265625,-4.6015625,0.375,1.5625
-68.25,-70.875,-8.7109375,-9.03125,-72.75,-70.875,-4.25,-4.640625,2.625,-1.875
-67.25,-69.0625,-4.87109375,-4.875,-71.9375,-71.5625,-5.68359375,-5.828125,1.8125,-0.375
-68.625,-68.125,-5.5234375,-5.8046875,-70.1875,-71.8125,-5.421875,-5.53125,-0.5,1.625
-63.3125,-66.6875,-9.703125,-10.53125,-69.125,-67.4375,-3.16796875,-3.443359375,3.375,-1.6875
-67.6875,-67.5625,-7.265625,-8.2890625,-71.0625,-73.75,-6.63671875,-6.54296875,-0.125,2.6875
-61.4375,-62.90625,-8.4609375,-8.25,-66.3125,-66.875,-3.19140625,-3.396484375,1.46875,0.5625
-61.4375,-61.625,-6.15625,-6.35546875,-66.3125,-68.0625,-5.375,-5.796875,0.1875,1.75
-65.0,-68.625,-7.02734375,-7.5859375,-69.9375,-68.375,-4.8125,-5.0234375,3.625,-1.5625
-62.9375,-64.875,-4.0703125,-4.70703125,-68.125,-69.0625,-4.125,-4.375,1.9375,0.9375
-63.0,-64.125,-10.3671875,-10.28125,-66.5625,-67.8125,-4.19921875,-4.30859375,1.125,1.25
-66.1875,-66.0625,-5.20703125,-5.45703125,-68.3125,-69.0,-4.05078125,-4.4609375,-0.125,0.6875
-68.25,-69.75,-7.17578125,-7.4453125,-73.375,-75.75,-6.8828125,-6.76953125,1.5,2.375
-71.5625,-72.625,-6.26953125,-6.28515625,-76.875,-77.6875,-4.390625,-4.546875,1.0625,0.8125
-59.8125,-58.59375,-6.48046875,-6.203125,-62.5,-65.3125,-4.7734375,-4.83984375,-1.21875,2.8125
-72.625,-73.1875,-7.453125,-7.41796875,-74.25,-76.0,-4.7578125,-4.78125,0.5625,1.75
-64.25,-68.3125,-7.2109375,-7.33203125,-67.8125,-68.375,-7.56640625,-7.7421875,4.0625,0.5625
-67.6875,-71.5625,-6.0234375,-6.2265625,-72.3125,-72.75,-5.625,-5.61328125,3.875,0.4375
-61.28125,-63.25,-5.15625,-5.37890625,-67.25,-68.125,-4.48046875,-5.078125,1.96875,0.875
-74.3125,-75.4375,-8.0546875,-8.3125,-77.5,-78.5,-5.109375,-5.26171875,1.125,1.0
-67.875,-70.625,-6.28125,-6.47265625,-70.5,-70.75,-5.93359375,-6.37109375,2.75,0.25
-66.375,-67.9375,-4.86328125,-5.04296875,-69.3125,-70.3125,-5.359375,-5.70703125,1.5625,1.0
-68.25,-70.875,-5.84375,-5.91796875,-70.375,-71.375,-5.765625,-5.7734375,2.625,1.0
-61.375,-63.1875,-4.875,-4.80078125,-65.0,-66.1875,-5.8984375,-5.9609375,1.8125,1.1875
-71.1875,-72.3125,-9.703125,-10.21875,-75.1875,-75.9375,-3.453125,-3.85546875,1.125,0.75
-64.625,-66.4375,-5.9375,-6.265625,-70.8125,-70.5625,-4.13671875,-4.47265625,1.8125,-0.25
-63.8125,-65.75,-9.171875,-9.1796875,-66.8125,-67.125,-5.140625,-5.44921875,1.9375,0.3125
-64.625,-67.5625,-5.45703125,-5.55859375,-69.0,-67.25,-3.615234375,-3.869140625,2.9375,-1.75
-71.3125,-74.5625,-6.875,-7.078125,-77.0625,-76.9375,-3.513671875,-3.857421875,3.25,-0.125
-72.3125,-74.5,-8.5625,-8.53125,-74.5625,-74.75,-6.0,-6.14453125,2.1875,0.1875
-74.25,-74.625,-10.3515625,-10.5625,-75.6875,-77.625,-5.734375,-6.01953125,0.375,1.9375
-65.0625,-68.625,-6.109375,-6.3046875,-73.875,-71.8125,-3.568359375,-3.90234375,3.5625,-2.0625
-68.3125,-67.5,-4.83203125,-4.96875,-71.0,-73.5,-5.08984375,-5.23828125,-0.8125,2.5
-71.375,-71.5625,-7.32421875,-7.55859375,-72.875,-76.8125,-5.4296875,-5.85546875,0.1875,3.9375
-66.625,-67.1875,-7.76171875,-7.8125,-69.3125,-70.8125,-5.09765625,-5.02734375,0.5625,1.5
-59.46875,-60.25,-7.46875,-7.6171875,-61.65625,-63.21875,-4.53515625,-4.953125,0.78125,1.5625
-60.40625,-61.21875,-4.359375,-4.3984375,-65.4375,-66.9375,-4.3046875,-4.63671875,0.8125,1.5
-72.0625,-73.0625,-4.54296875,-4.609375,-73.625,-74.25,-3.8046875,-3.951171875,1.0,0.625
-59.5625,-60.875,-4.23828125,-4.41015625,-63.71875,-64.8125,-4.47265625,-4.890625,1.3125,1.09375
-67.4375,-68.0,-6.9453125,-6.91015625,-71.5625,-73.25,-6.16796875,-6.296875,0.5625,1.6875
-77.3125,-79.0,-7.71875,-7.91796875,-81.875,-82.75,-5.8671875,-5.68359375,1.6875,0.875
-67.8125,-69.5,-5.1875,-4.94140625,-69.75,-70.0,-4.5078125,-4.6796875,1.6875,0.25
-64.625,-66.6875,-4.9609375,-5.18359375,-66.8125,-69.0,-4.3515625,-4.90234375,2.0625,2.1875
-61.28125,-62.125,-10.625,-10.734375,-64.6875,-66.625,-5.65625,-5.94140625,0.84375,1.9375
-73.75,-73.5,-6.703125,-6.61328125,-74.5,-78.0625,-6.18359375,-6.3515625,-0.25,3.5625
-66.0,-66.0625,-5.7265625,-5.7109375,-70.375,-71.6875,-4.52734375,-4.84375,0.0625,1.3125
-59.3125,-62.15625,-4.91796875,-5.30078125,-63.03125,-64.1875,-3.33203125,-3.5390625,2.84375,1.15625
-62.125,-67.3125,-5.28515625,-5.5234375,-63.53125,-63.53125,-4.94921875,-5.1640625,5.1875,0.0
-69.4375,-70.3125,-10.5546875,-10.5859375,-73.25,-73.9375,-4.37890625,-4.671875,0.875,0.6875
-60.90625,-64.1875,-5.3671875,-5.234375,-64.9375,-66.625,-5.08203125,-5.15625,3.28125,1.6875
-67.625,-69.625,-9.3203125,-9.296875,-72.8125,-73.0625,-5.67578125,-6.1015625,2.0,0.25
-74.6875,-75.5625,-5.95703125,-6.26953125,-79.625,-81.125,-3.9609375,-4.046875,0.875,1.5
-57.96875,-58.75,-3.599609375,-3.623046875,-60.75,-62.09375,-5.51171875,-5.734375,0.78125,1.34375
-71.3125,-72.4375,-5.6953125,-5.87890625,-75.5625,-77.625,-6.515625,-6.65234375,1.125,2.0625
-71.5,-71.0625,-6.00390625,-6.03515625,-76.0,-78.0625,-7.25390625,-7.40625,-0.4375,2.0625
-66.125,-67.0,-9.4140625,-9.7421875,-67.25,-68.375,-3.509765625,-3.685546875,0.875,1.125
-68.375,-71.4375,-6.0,-6.51171875,-74.0,-73.625,-3.7109375,-3.93359375,3.0625,-0.375
-69.0625,-70.0625,-6.67578125,-6.78515625,-71.125,-72.1875,-4.46484375,-4.5703125,1.0,1.0625
-77.75,-78.625,-7.11328125,-7.515625,-77.75,-79.25,-4.41015625,-4.53125,0.875,1.5
-65.5625,-65.8125,-5.3515625,-5.45703125,-69.125,-70.4375,-4.98046875,-5.12109375,0.25,1.3125
-62.46875,-64.0625,-8.1640625,-8.9375,-63.75,-65.375,-3.40234375,-4.0,1.59375,1.625
-65.8125,-67.25,-5.92578125,-5.90625,-67.0625,-67.6875,-3.994140625,-4.20703125,1.4375,0.625
-67.625,-68.875,-5.203125,-4.8515625,-73.3125,-74.0,-5.078125,-5.22265625,1.25,0.6875
-62.78125,-65.3125,-5.8984375,-6.19140625,-69.4375,-71.25,-4.0078125,-4.11328125,2.53125,1.8125
-69.875,-71.375,-4.6796875,-4.82421875,-73.875,-74.375,-4.0234375,-4.30859375,1.5,0.5
-64.8125,-66.6875,-11.09375,-11.09375,-65.0625,-66.0625,-4.66015625,-4.90234375,1.875,1.0
-64.0,-64.625,-8.7890625,-9.3046875,-66.375,-69.6875,-4.8984375,-5.1015625,0.625,3.3125
-78.3125,-79.25,-6.4609375,-6.578125,-78.875,-80.1875,-4.45703125,-4.58984375,0.9375,1.3125
-72.5,-72.6875,-4.81640625,-5.01171875,-76.0,-77.75,-5.1484375,-5.29296875,0.1875,1.75
-72.5625,-73.9375,-4.3671875,-4.4765625,-75.4375,-75.625,-4.69921875,-4.7578125,1.375,0.1875
-69.3125,-67.8125,-6.0703125,-6.375,-67.6875,-70.375,-4.72265625,-4.71875,-1.5,2.6875
-73.5,-73.1875,-7.72265625,-7.7734375,-72.1875,-73.75,-5.359375,-5.3203125,-0.3125,1.5625
-68.1875,-67.375,-6.59765625,-6.828125,-70.125,-72.75,-3.1875,-3.541015625,-0.8125,2.625
-60.03125,-62.9375,-7.95703125,-8.296875,-63.90625,-64.3125,-6.125,-6.16015625,2.90625,0.40625
-67.5625,-69.6875,-5.87109375,-5.734375,-68.625,-69.0625,-3.44140625,-3.73046875,2.125,0.4375
-67.625,-66.0,-6.03515625,-5.72265625,-69.75,-72.4375,-4.93359375,-5.01171875,-1.625,2.6875
-63.0625,-64.3125,-7.25390625,-7.671875,-64.5,-65.25,-3.9921875,-4.24609375,1.25,0.75
-70.0,-71.4375,-10.8671875,-11.046875,-73.8125,-73.875,-5.203125,-5.28515625,1.4375,0.0625
-73.1875,-72.8125,-8.2890625,-8.375,-74.5625,-76.3125,-4.29296875,-4.40625,-0.375,1.75
-75.25,-76.8125,-7.14453125,-7.375,-75.75,-76.6875,-3.41015625,-3.533203125,1.5625,0.9375
-59.84375,-61.46875,-7.53125,-7.6171875,-63.0625,-63.9375,-3.931640625,-4.328125,1.625,0.875
